time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
5.388574;0.4110;-1.0006;-0.1276;1.089
5.394839;0.3996;-1.0490;-0.1495;1.132
5.402108;0.3449;-1.1021;-0.2144;1.175
5.403101;0.2611;-1.2270;-0.2744;1.284
5.408252;0.3635;-1.2465;-0.1910;1.312
5.414805;0.5328;-1.2422;-0.0738;1.354
5.418216;0.6208;-1.2330;-0.1096;1.385
5.423360;0.6374;-1.2334;-0.1882;1.401
5.428383;0.7596;-1.1860;-0.1756;1.419
5.432956;0.9066;-1.1672;-0.1770;1.488
5.437151;0.9783;-1.1434;-0.2740;1.530
5.443429;0.9557;-1.0811;-0.3710;1.490
5.447797;0.9202;-1.1000;-0.4966;1.518
5.452327;0.8429;-1.1617;-0.6509;1.576
5.459165;0.7572;-1.2375;-0.8245;1.669
5.462509;0.6338;-1.2938;-0.9074;1.703
5.468119;0.5253;-1.3354;-0.8287;1.657
5.473391;0.4743;-1.3576;-0.7513;1.622
5.480639;0.3611;-1.3556;-0.5746;1.516
5.481716;0.2382;-1.3105;-0.4376;1.402
5.486933;0.1817;-1.2749;-0.3494;1.334
5.492698;0.1099;-1.1485;-0.1852;1.169
5.498259;0.1423;-1.0990;-0.0548;1.109
5.503481;0.2261;-1.0545;0.0806;1.081
5.508075;0.2850;-0.9912;0.1162;1.038
5.512703;0.3574;-0.9092;0.0620;0.979
5.517779;0.4198;-0.8657;-0.0057;0.962
5.522974;0.4345;-0.7793;-0.0775;0.896
5.526312;0.3777;-0.6930;-0.1393;0.801
5.531792;0.3310;-0.5159;-0.2295;0.655
5.537508;0.2895;-0.3724;-0.3440;0.584
5.542014;0.2672;-0.2719;-0.3633;0.527
5.548056;0.2638;-0.2480;-0.3022;0.472
5.553498;0.2262;-0.1285;-0.2273;0.345
5.556444;0.3122;0.0625;-0.1910;0.371
5.563976;0.3735;0.2820;-0.0592;0.472
5.566866;0.4533;0.4436;0.1583;0.654
5.571724;0.4511;0.6337;0.2466;0.816
5.580765;0.4486;0.8282;0.2923;0.986
5.581944;0.4122;0.9505;0.3291;1.087
5.586676;0.3804;0.9817;0.3427;1.107
5.592678;0.3818;0.9839;0.2902;1.095
5.597526;0.3405;0.8857;0.1330;0.958
5.601672;0.2518;0.7302;0.1149;0.781
5.607788;0.1398;0.5224;0.0972;0.549
5.612395;-0.0146;0.2623;0.0751;0.273
5.616712;-0.1538;0.0599;0.0487;0.172
5.623063;-0.2828;-0.1278;-0.0012;0.310
5.628446;-0.4590;-0.2674;-0.0458;0.533
5.635085;-0.5251;-0.3974;-0.1619;0.678
5.636763;-0.5817;-0.4936;-0.2780;0.812
5.641973;-0.5955;-0.5180;-0.3705;0.872
5.646780;-0.4470;-0.4561;-0.3920;0.749
5.652078;-0.3802;-0.4468;-0.3574;0.687
5.656646;-0.2994;-0.3656;-0.3193;0.570
5.661960;-0.1851;-0.3082;-0.2445;0.435
5.667334;-0.0472;-0.2890;-0.1516;0.330
5.672471;0.0913;-0.3126;-0.1317;0.351
5.675623;0.1491;-0.3406;-0.0122;0.372
5.681513;0.2319;-0.4879;0.0827;0.547
5.684977;0.2442;-0.7352;0.1966;0.799
5.691700;0.2289;-0.9055;0.3058;0.983
5.703162;0.2959;-1.1329;0.3290;1.216
5.705295;0.2061;-1.3263;0.3572;1.389
5.706310;0.1221;-1.4236;0.3807;1.479
5.729568;0.0340;-1.4681;0.3706;1.515
5.730795;-0.1732;-1.4216;0.4129;1.490
5.731582;-0.1843;-1.3607;0.3587;1.419
5.732252;-0.0855;-1.2662;0.2509;1.294
5.732897;-0.1018;-1.0952;0.2183;1.121
5.734348;-0.1375;-0.9242;0.1650;0.949
5.740001;-0.2120;-0.6910;0.1577;0.740
5.745069;-0.2153;-0.4484;0.1770;0.528
5.750608;-0.1381;-0.2968;0.2275;0.399
5.755504;-0.0854;-0.1356;0.2904;0.332
5.759999;-0.0043;0.0304;0.4140;0.415
5.766214;0.0386;0.1580;0.5604;0.584
5.770772;0.0578;0.2665;0.7060;0.757
5.775092;0.1059;0.3559;0.8418;0.920
5.785919;0.1545;0.4787;0.9204;1.049
5.787538;0.2084;0.5966;0.9328;1.127
5.790321;0.3060;0.7718;0.5776;1.011
5.811926;0.2034;0.9182;0.8307;1.255
5.813772;0.1678;1.0786;0.9841;1.470
5.814902;0.0746;1.1333;0.8611;1.425
5.815585;-0.0190;1.1639;0.7203;1.369
5.816165;-0.0795;1.1750;0.5090;1.283
5.819705;-0.0880;1.2050;0.2320;1.230
5.824669;-0.0486;1.2683;-0.0486;1.270
5.830611;-0.0753;1.3890;-0.3331;1.430
5.834389;-0.0627;1.5910;-0.5643;1.689
5.840147;-0.0247;1.8075;-0.7378;1.952
5.844538;0.0243;2.0144;-0.7773;2.159
5.849480;0.1515;2.2598;-0.7068;2.373
5.854490;0.2898;2.5005;-0.5121;2.569
5.858437;0.3865;2.6982;-0.2742;2.740
5.864675;0.4559;2.7095;0.0259;2.748
5.869564;0.4547;2.6779;0.3072;2.734
5.874129;0.4687;2.5172;0.4984;2.609
5.883909;0.5355;2.2801;0.5814;2.413
5.885602;0.5357;2.1340;0.5994;2.280
5.888243;0.4841;1.8826;0.4334;1.992
5.900821;0.3232;1.6936;0.3228;1.754
5.902047;0.2251;1.4760;0.1430;1.500
5.904875;0.2376;1.1342;-0.1401;1.167
5.909974;0.1931;0.7833;-0.3308;0.872
5.915512;0.0581;0.5908;-0.4637;0.753
5.919035;-0.0958;0.4657;-0.4771;0.674
5.925180;-0.2204;0.4079;-0.5149;0.693
5.930158;-0.3688;0.4844;-0.5297;0.807
5.934621;-0.5216;0.6137;-0.4978;0.947
5.939367;-0.6887;0.8435;-0.4098;1.164
5.944367;-1.0620;1.1496;-0.2324;1.582
5.947801;-1.2783;1.4075;-0.1521;1.907
5.955267;-1.2617;1.4927;-0.2072;1.965
5.959215;-1.3328;1.6063;-0.0391;2.088
5.963408;-1.3199;1.7099;0.1753;2.167
5.969791;-1.1512;1.6696;0.3884;2.065
5.975302;-1.0227;1.6336;0.5719;2.010
5.981637;-0.8866;1.5496;0.6589;1.903
5.985082;-0.7713;1.5083;0.6690;1.821
5.989671;-0.5574;1.3519;0.5973;1.580
5.994647;-0.4502;1.3006;0.5972;1.500
5.999185;-0.2387;1.0867;0.4628;1.205
6.004258;-0.1092;0.9064;0.3521;0.978
6.008012;0.0152;0.8267;0.2605;0.867
6.014480;0.1829;0.6947;0.1306;0.730
6.019001;0.2078;0.6875;0.0054;0.718
6.024362;0.0135;0.8575;0.1242;0.867
6.029693;-0.0414;1.0180;0.2043;1.039
6.037457;-0.1055;1.1736;0.2889;1.213
6.038343;-0.1928;1.2909;0.3878;1.362
6.043936;-0.2606;1.3842;0.4390;1.475
6.048112;-0.2943;1.4344;0.4671;1.537
6.053265;-0.3995;1.4846;0.4240;1.595
6.059659;-0.4425;1.4772;0.3720;1.586
6.062096;-0.4711;1.3646;0.2873;1.472
6.068569;-0.5618;1.2472;0.1939;1.382
6.074336;-0.5953;1.1394;0.1106;1.290
6.081986;-0.6435;1.0364;0.0374;1.220
6.082920;-0.7257;1.0290;-0.0551;1.260
6.088062;-0.6932;1.0168;-0.1189;1.236
6.093412;-0.6940;1.0287;-0.1686;1.252
6.101148;-0.6990;1.0408;-0.1847;1.267
6.103074;-0.7850;1.0816;-0.1383;1.344
6.107766;-0.8126;1.0939;-0.1155;1.368
6.112560;-0.9206;1.0825;-0.0394;1.422
6.117587;-1.1094;1.0282;0.0087;1.513
6.122518;-1.2214;0.9117;0.1145;1.528
6.126409;-1.3480;0.7521;0.2015;1.557
6.134354;-1.4034;0.6356;0.2458;1.560
6.138176;-1.4504;0.5283;0.2471;1.563
6.142333;-1.4554;0.4256;0.2150;1.532
6.147110;-1.4808;0.3706;0.1685;1.536
6.152047;-1.4167;0.3343;0.1167;1.460
6.156831;-1.3538;0.3456;0.0883;1.400
6.163145;-1.3446;0.4141;0.1643;1.416
6.166317;-1.3124;0.4966;0.2294;1.422
6.172357;-1.3291;0.6172;0.3124;1.498
6.177202;-1.3087;0.7804;0.4180;1.580
6.183439;-1.2657;0.9145;0.5367;1.651
6.186593;-1.1576;0.9952;0.7023;1.680
6.193156;-1.0030;1.0660;0.9482;1.744
6.206020;-0.8449;0.9833;1.0979;1.699
6.208320;-0.6882;0.8860;1.1760;1.625
6.209837;-0.5469;0.8074;1.1591;1.515
6.230850;-0.3779;0.6569;1.1191;1.352
6.232623;-0.2338;0.5492;1.0227;1.184
6.233713;-0.0522;0.4462;0.9746;1.073
6.234578;0.0235;0.3766;0.8647;0.943
6.235123;0.1131;0.3691;0.7551;0.848
6.237736;0.1834;0.3568;0.6935;0.801
6.241622;0.2966;0.3159;0.5459;0.697
6.245360;0.3906;0.2846;0.3790;0.614
6.251193;0.4417;0.2536;0.2643;0.574
6.256535;0.4836;0.2083;0.1974;0.562
6.262877;0.4828;0.1777;0.1304;0.531
6.265648;0.4637;0.1283;0.0729;0.487
6.270566;0.4596;0.0648;0.0009;0.464
6.275779;0.3941;-0.0653;-0.0185;0.400
6.281318;0.3534;-0.0992;-0.0906;0.378
6.285875;0.2993;-0.1616;-0.0911;0.352
6.291622;0.2939;-0.2187;-0.1014;0.380
6.303404;0.1890;-0.2946;-0.1169;0.369
6.305073;0.1569;-0.3460;-0.1235;0.399
6.305850;0.0924;-0.3635;-0.1450;0.402
6.338029;0.0289;-0.3997;-0.1384;0.424
6.339665;-0.0005;-0.4595;-0.1274;0.477
6.340453;-0.0051;-0.5621;-0.1451;0.581
6.341197;-0.0521;-0.6021;-0.0767;0.609
6.341817;-0.1227;-0.6706;0.0201;0.682
6.342467;-0.1451;-0.7054;0.0400;0.721
6.343048;-0.1871;-0.7211;0.0306;0.746
6.346551;-0.2103;-0.7512;0.0540;0.782
6.350896;-0.2294;-0.7815;0.0243;0.815
6.355501;-0.2538;-0.7879;0.0753;0.831
6.360573;-0.2835;-0.7609;0.1786;0.831
6.364871;-0.3233;-0.7723;0.2481;0.873
6.369874;-0.3011;-0.7456;0.3945;0.896
6.376313;-0.3509;-0.7909;0.4647;0.982
6.385782;-0.3771;-0.8172;0.4879;1.024
6.387245;-0.3559;-0.8438;0.4880;1.038
6.390775;-0.3160;-0.8849;0.4890;1.059
6.409168;-0.2861;-0.9214;0.5005;1.087
6.410867;-0.2279;-0.9821;0.3693;1.074
6.411415;-0.1990;-1.0573;0.2679;1.109
6.412138;-0.1180;-1.0849;0.1290;1.099
6.415931;-0.0854;-1.0935;-0.0382;1.098
6.420866;-0.1013;-1.0210;-0.1958;1.045
6.424264;-0.0124;-0.9966;-0.2864;1.037
6.430074;0.0383;-0.9481;-0.3151;1.000
6.435134;0.0221;-0.9236;-0.3102;0.975
6.440491;0.0158;-0.9133;-0.3150;0.966
6.446422;-0.0139;-0.8551;-0.2478;0.890
6.450451;-0.0428;-0.7441;-0.1516;0.761
6.455668;-0.1045;-0.7001;-0.1125;0.717
6.460741;-0.1128;-0.5985;-0.1019;0.618
6.465390;-0.0391;-0.4874;-0.1340;0.507
6.470664;0.0018;-0.4287;-0.1129;0.443
6.474704;0.0482;-0.3699;-0.0821;0.382
6.490705;0.1045;-0.3159;-0.1182;0.353
6.491996;0.1228;-0.2235;-0.1207;0.282
6.492464;0.1796;-0.1742;-0.1327;0.283
6.495941;0.2124;-0.0916;-0.1494;0.275
6.500200;0.2070;-0.0233;-0.1086;0.235
6.505511;0.1680;0.1070;-0.0348;0.202
6.510371;0.0951;0.2084;0.0527;0.235
6.515257;0.0598;0.3478;0.0392;0.355
6.519828;0.0908;0.4533;0.0542;0.465
6.525690;0.1356;0.5298;0.0885;0.554
6.529854;0.1085;0.5535;0.1662;0.588
6.536563;0.0334;0.4956;0.2970;0.579
6.541891;0.0014;0.4616;0.3570;0.584
6.545728;-0.0357;0.3988;0.4657;0.614
6.549454;-0.0633;0.3070;0.5276;0.614
6.554438;-0.1778;0.3345;0.7825;0.869
6.559934;-0.0252;0.2178;0.6371;0.674
6.564311;0.1266;0.1057;0.3929;0.426
6.570476;0.0768;0.1178;0.1788;0.228
6.574361;-0.0167;0.1056;-0.0962;0.144
6.579037;0.2721;-0.0025;-0.3515;0.445
6.586305;0.4695;-0.0673;-0.6355;0.793
6.591320;0.5999;-0.1032;-0.7955;1.002
6.595464;0.6490;-0.1388;-0.8701;1.094
6.599503;0.5312;-0.1263;-0.8025;0.971
6.604313;0.3227;-0.0992;-0.6787;0.758
6.609229;0.1527;-0.0481;-0.5656;0.588
6.613954;0.0066;0.0030;-0.4726;0.473
6.619401;-0.0246;0.0683;-0.3990;0.406
6.624497;-0.0321;0.1000;-0.3020;0.320
6.631905;-0.0063;0.0791;-0.2001;0.215
6.634739;0.0483;0.0725;-0.0934;0.128
6.638196;0.0840;0.0564;0.0616;0.118
6.644735;0.0717;0.2027;0.2990;0.368
6.650990;0.2177;0.0237;0.1402;0.260
6.653825;0.4354;-0.1742;0.0822;0.476
6.658551;0.5050;-0.2713;0.0245;0.574
6.663768;0.5270;-0.3489;-0.0478;0.634
6.667507;0.5694;-0.3757;-0.1768;0.705
6.674799;0.5407;-0.3878;-0.3150;0.736
6.677303;0.4798;-0.3471;-0.4434;0.740
6.683129;0.4583;-0.2969;-0.5526;0.777
6.689610;0.4333;-0.2989;-0.5860;0.788
6.693844;0.3054;-0.2195;-0.5063;0.631
6.706739;0.1560;-0.1497;-0.4330;0.484
6.708752;0.0803;-0.1371;-0.3277;0.364
6.709736;-0.0176;-0.0719;-0.1245;0.145
6.730790;-0.0567;-0.0733;0.0195;0.095
6.732319;-0.0472;-0.0506;0.2047;0.216
6.732831;-0.0562;-0.0612;0.3404;0.350
6.733297;-0.0407;-0.0523;0.4370;0.442
6.733754;-0.0105;-0.0766;0.4900;0.496
6.737952;0.0336;-0.0533;0.4953;0.499
6.742905;0.0632;-0.0063;0.4344;0.439
6.747592;0.0831;0.0544;0.2793;0.296
6.753108;0.0979;0.1384;0.0735;0.185
6.757072;0.1506;0.1884;-0.0309;0.243
6.763583;0.1129;0.2951;-0.1299;0.342
6.767617;-0.0000;0.3394;-0.1096;0.357
6.773342;-0.0736;0.3456;-0.0615;0.359
6.777144;-0.1603;0.3567;-0.0047;0.391
6.783820;-0.2505;0.3252;0.0895;0.420
6.786862;-0.3347;0.3132;0.2256;0.511
6.792595;-0.3468;0.3060;0.3134;0.559
6.803918;-0.3681;0.2562;0.4294;0.621
6.805470;-0.3752;0.2400;0.4785;0.654
6.807715;-0.3352;0.2569;0.4136;0.591
6.829212;-0.3861;0.3400;0.2647;0.579
6.830177;-0.4040;0.4458;0.0894;0.608
6.830625;-0.4132;0.5361;-0.0745;0.681
6.830992;-0.5328;0.6823;-0.2613;0.904
6.832410;-0.4397;0.8742;-0.3293;1.032
6.838132;-0.4007;1.0736;-0.4312;1.224
6.843200;-0.3678;1.2332;-0.4528;1.364
6.846314;-0.1267;1.3439;-0.3750;1.401
6.853143;0.0939;1.4016;-0.3263;1.442
6.858040;0.2573;1.3834;-0.2587;1.431
6.862351;0.1841;1.3377;-0.1440;1.358
6.867398;0.0232;1.2693;0.0175;1.270
6.872051;-0.3252;1.2589;0.2541;1.325
6.876797;0.0901;0.9545;0.5792;1.120
6.884676;0.0664;0.8099;0.7500;1.106
6.885950;-0.1799;0.7330;0.8204;1.115
6.893431;-0.3868;0.8132;0.7528;1.174
6.898702;-0.6365;0.9443;0.5951;1.285
6.902075;-0.7824;1.1209;0.4468;1.438
6.907320;-0.8065;1.4092;0.3453;1.660
6.912579;-0.7821;1.6536;0.2444;1.845
6.917325;-1.2010;2.0353;0.1125;2.366
6.922580;-0.1673;1.8280;0.1124;1.839
6.927177;0.4033;1.7749;0.0151;1.820
6.932878;0.2423;1.8101;-0.1385;1.831
6.939169;-0.1223;1.8524;-0.2760;1.877
6.942238;-0.4945;1.7917;-0.1672;1.866
6.946603;-0.8659;1.6660;0.0107;1.878
6.958037;-1.1805;1.5226;0.3003;1.950
6.959127;-1.3067;1.2269;0.5007;1.861
6.960771;-1.1882;0.8694;0.7170;1.638
6.965488;-1.1465;0.5792;0.9784;1.615
6.970959;-1.3885;0.8002;0.8068;1.794
6.975598;-1.7582;1.4212;0.7224;2.373
6.981629;-2.1333;1.9769;1.1196;3.117
6.986643;-1.9358;2.3957;1.2700;3.332
6.991526;-1.7781;2.7110;1.4575;3.555
6.994747;-1.5976;2.7747;1.7221;3.636
7.000403;-1.2830;2.7980;2.0313;3.688
7.006079;-0.7743;2.6099;2.1701;3.481
7.010614;-0.1059;2.4898;1.5506;2.935
7.015646;0.6980;2.1908;0.4047;2.335
7.020538;1.3113;1.8010;-0.7611;2.354
7.024819;0.7629;1.7320;-0.9396;2.113
7.030201;0.2274;1.7476;-0.8735;1.967
7.035707;-0.3308;1.9236;-0.7704;2.098
7.040631;-1.2294;2.2116;0.2041;2.539
7.046252;-2.5828;2.6568;1.1414;3.877
7.050097;-3.5919;2.9171;1.3873;4.831
7.054582;-3.8154;3.1682;0.9718;5.054
7.060206;-3.3933;3.4578;0.7462;4.902
7.066424;-2.7126;3.6909;1.1817;4.730
7.070195;-2.2263;3.7345;1.1718;4.503
7.074485;-1.6548;3.7570;0.9664;4.217
7.080837;-1.1677;3.8120;0.8645;4.079
7.086245;-0.8903;4.0207;0.7670;4.189
7.090033;-0.8007;4.6326;0.7420;4.760
7.094891;-0.8923;5.3896;0.8333;5.526
7.099571;-0.9785;5.8370;0.7683;5.968
7.104666;-1.2505;6.1332;0.4892;6.278
7.109943;-1.6037;6.0725;0.4057;6.294
7.114857;-2.0735;5.8891;0.8700;6.304
7.119738;-2.5096;5.5769;1.4556;6.286
7.124819;-2.7236;5.2210;2.0616;6.239
7.130601;-2.9622;4.8538;2.5872;6.247
7.134728;-3.3853;4.8615;2.7592;6.535
7.139820;-3.8275;5.1711;2.7074;6.980
7.145498;-4.2228;5.6526;2.0398;7.345
7.149796;-4.7002;6.4208;0.8189;7.999
7.154610;-5.1250;7.1985;0.1397;8.838
7.159538;-5.3040;8.1446;0.1362;9.720
7.164563;-5.1626;9.4803;0.3588;10.801
7.169718;-4.5929;10.9293;0.6158;11.871
7.174547;-3.5569;11.7428;0.9221;12.304
7.179416;-2.3613;12.1246;1.0817;12.400
7.183863;-1.5913;11.7847;1.9701;12.054
7.189580;-1.6831;10.6082;3.0671;11.170
7.194044;-2.5226;8.8366;3.1086;9.701
7.199179;-3.0313;7.0264;3.1401;8.272
7.204258;-3.8378;5.0072;2.6656;6.849
7.208527;-4.7384;2.9013;2.2523;5.995
7.213933;-5.3395;1.5830;1.9992;5.917
7.219479;-5.8972;1.1752;1.7208;6.255
7.224064;-5.7048;1.3802;2.3939;6.339
7.228974;-5.0704;2.5769;1.9072;5.999
7.234074;-4.0563;4.8189;1.7610;6.540
7.238347;-2.6112;6.2228;2.7824;7.300
7.244013;-0.8133;6.6006;3.5715;7.549
7.248674;2.0327;6.3343;4.8057;8.207
7.254018;4.9774;5.0450;5.2632;8.828
7.258721;7.9290;3.0557;5.8310;10.306
7.264364;9.4359;1.0608;5.9538;11.208
7.267785;8.3159;-0.4479;4.5916;9.510
7.274166;5.9786;-2.0995;2.6406;6.865
7.278638;3.8927;-3.7559;0.7770;5.465
7.282800;2.2345;-5.4799;-0.2002;5.921
7.287781;0.5418;-7.1621;-0.9370;7.243
7.293778;-0.6043;-8.1575;-2.1036;8.446
7.302986;-0.8127;-8.5102;-3.8988;9.396
7.304361;-0.8055;-8.7086;-5.2890;10.221
7.309052;-1.1456;-9.0874;-5.4018;10.634
7.314547;-0.4778;-9.7558;-5.2050;11.068
7.318331;0.6933;-10.2819;-4.7733;11.357
7.323341;2.4685;-10.6789;-4.5639;11.873
7.327432;4.4663;-11.0900;-4.4449;12.755
7.333666;4.9819;-11.0757;-4.3875;12.913
7.338249;3.6183;-11.2264;-4.5782;12.652
7.343025;1.5114;-11.6674;-4.9183;12.752
7.348861;-0.6035;-12.2602;-5.3402;13.386
7.353947;-2.7420;-13.0669;-6.1704;14.708
7.357259;-5.4191;-13.5709;-6.4678;15.980
7.362745;-7.6777;-13.6339;-6.7601;17.045
7.367733;-9.1217;-13.3475;-7.3398;17.755
7.372643;-9.8640;-13.6159;-7.8972;18.576
7.377563;-9.9059;-14.2229;-7.7213;18.975
7.385531;-10.2008;-14.4986;-6.7653;18.975
7.387376;-9.7952;-14.4723;-4.7939;18.121
7.392379;-7.2699;-14.1831;-2.1688;16.085
7.399554;-3.6073;-13.7322;0.3335;14.202
7.402472;0.3954;-13.9142;2.5169;14.146
7.407464;3.4491;-14.1744;2.9030;14.874
7.412175;5.8623;-14.5941;2.9770;16.007
7.416761;7.1094;-15.1063;3.0885;16.979
7.422336;6.7757;-15.4044;2.3988;16.999
7.427116;5.5292;-15.5694;1.5614;16.596
7.432362;3.5086;-15.2564;0.9174;15.681
7.437593;1.5969;-15.0727;0.1962;15.158
7.442471;-0.2943;-14.7741;-0.8296;14.800
7.446937;-1.5865;-14.3508;-1.9275;14.566
7.452316;-2.6808;-13.5637;-2.9614;14.140
7.457278;-3.1151;-12.5616;-3.6748;13.454
7.462311;-2.8175;-11.5696;-4.3032;12.661
7.467162;-2.4556;-10.7883;-4.6464;12.000
7.472017;-1.8154;-9.9690;-4.5805;11.120
7.476321;-1.2084;-9.3265;-3.8427;10.159
7.488099;-0.5582;-9.0663;-3.0547;9.583
7.490679;-0.0954;-9.0157;-2.8467;9.455
7.492223;0.4258;-8.9305;-2.6146;9.315
7.497541;0.6691;-8.8441;-2.3813;9.183
7.516200;0.8275;-8.4747;-2.0556;8.760
7.519167;1.0840;-8.1957;-1.5898;8.419
7.520477;1.3330;-8.0935;-1.0077;8.264
7.522262;1.4900;-8.1922;-0.5194;8.343
7.523508;1.5808;-8.2481;-0.1143;8.399
7.526886;1.4788;-8.3334;0.1465;8.465
7.532268;1.2646;-8.4627;0.2404;8.560
7.536247;1.0059;-8.3684;0.0976;8.429
7.541925;0.6755;-8.0174;-0.1567;8.047
7.546796;0.5764;-7.5197;-0.2161;7.545
7.551955;0.8073;-6.9852;-0.4068;7.043
7.556688;1.4582;-6.2987;-0.7859;6.513
7.561491;2.2564;-5.6513;-1.0085;6.168
7.565765;1.6492;-6.0327;-1.4672;6.424
7.571578;2.2836;-5.2274;-1.6217;5.930
7.576390;2.6789;-3.9447;-1.1414;4.903
7.581924;2.7179;-3.5060;-0.8087;4.509
7.586179;2.3838;-4.0442;-0.8521;4.771
7.591236;1.9862;-4.8794;-0.6537;5.309
7.595598;2.1507;-5.4609;-0.6123;5.901
7.602968;2.9642;-6.0563;-1.4015;6.887
7.609845;3.4091;-6.3926;-2.8725;7.793
7.610858;2.8781;-7.3595;-2.4193;8.264
7.617849;1.2837;-8.3401;-1.5651;8.582
7.621403;-0.0928;-8.3492;-2.4110;8.691
7.625940;-0.4418;-7.3486;-3.7054;8.242
7.631573;0.2792;-6.1037;-4.6342;7.669
7.635697;0.9660;-4.5371;-4.8546;6.715
7.641151;0.9380;-3.1269;-4.8296;5.829
7.646503;0.7418;-1.9777;-4.8627;5.302
7.651823;0.1460;-1.4665;-4.7287;4.953
7.655659;-1.1071;-1.1706;-3.0168;3.420
7.661236;-2.3020;-0.7115;-0.1459;2.414
7.665660;-2.0553;0.4122;5.6873;6.061
7.671075;0.0520;2.5523;13.2933;13.536
7.675471;2.6762;7.0245;20.5720;21.902
7.681358;1.8064;16.9260;21.4184;27.359
7.684650;-6.2170;26.8646;17.4654;32.640
7.691231;-11.0089;31.9040;9.9237;35.179
7.694891;-11.9854;32.6122;6.7081;35.387
7.702451;-12.1660;30.6760;5.8499;33.515
7.708239;-10.8873;26.8232;1.8768;29.009
7.711034;-7.2780;23.0048;-2.9380;24.307
7.715034;-3.6590;20.4916;-6.9470;21.944
7.721484;-0.8752;18.5435;-9.2969;20.762
7.725572;3.1080;16.8169;-13.1913;21.598
7.730465;6.7913;15.5239;-16.4484;23.615
7.735274;6.7018;13.8525;-16.8449;22.816
7.740519;1.9142;12.7022;-14.3829;19.284
7.744617;-3.7280;12.2233;-8.6737;15.445
7.750191;-6.2437;11.9290;-2.1657;13.637
7.755211;-4.4659;11.7122;3.5904;13.039
7.760294;-2.0277;10.8733;8.5855;14.002
7.765983;0.5934;9.3400;11.5780;14.888
7.770122;2.8606;7.7010;13.6643;15.944
7.775092;4.3823;6.5540;14.7052;16.685
7.779706;4.9250;5.8075;14.7606;16.609
7.784684;4.5258;5.2173;14.0278;15.636
7.789772;3.4358;4.6591;12.1767;13.483
7.794523;2.3607;4.1575;9.6699;10.787
7.803317;1.3026;3.5698;7.2273;8.165
7.804880;0.7229;3.0068;4.9513;5.838
7.811249;0.5618;2.4356;2.7732;3.733
7.815650;0.6737;1.8088;0.9930;2.171
7.821712;0.6389;1.0596;-0.3561;1.287
7.825672;0.3991;0.4175;-1.4232;1.536
7.830253;0.3017;-0.0026;-2.3525;2.372
7.834985;0.2592;-0.1773;-2.9245;2.941
7.840239;0.0630;0.0224;-3.2833;3.284
7.845389;0.0405;0.4426;-3.4440;3.473
7.849775;0.0711;0.9924;-3.5313;3.669
7.855044;0.0726;1.6379;-3.4062;3.780
7.860274;-0.0365;2.1971;-3.0872;3.789
7.865473;-0.1463;2.7032;-2.5972;3.752
7.868527;-0.2324;2.9933;-2.0403;3.630
7.873435;-0.3807;3.1489;-1.4437;3.485
7.879081;-0.7302;3.1602;-0.8493;3.353
7.883383;-1.2185;2.9792;-0.1655;3.223
7.889361;-1.7506;2.7065;0.5459;3.269
7.895052;-2.2648;2.3228;1.0800;3.419
7.898219;-2.5188;1.9618;1.3757;3.476
7.908210;-2.5713;1.5228;1.3049;3.261
7.910297;-2.3462;1.1205;1.0494;2.804
7.915734;-1.8865;0.8034;0.6366;2.147
7.919102;-1.4450;0.7104;0.1223;1.615
7.925754;-1.0586;0.8515;-0.2278;1.378
7.929323;-0.7653;1.1887;-0.3776;1.463
7.935079;-0.4404;1.4540;-0.2426;1.539
7.939874;-0.0793;1.7386;0.1193;1.745
7.944278;0.2413;1.8988;0.5981;2.005
7.949416;0.6121;1.9156;1.0835;2.284
7.954276;0.9039;1.9278;1.4946;2.601
7.960020;1.0830;1.8159;1.7403;2.738
7.964490;1.1973;1.5465;1.9971;2.795
7.969446;1.2709;1.1823;1.9971;2.646
7.975424;1.3906;0.7901;1.8842;2.471
7.979776;1.4232;0.3941;1.6639;2.225
7.988045;1.2831;0.0084;1.4755;1.955
7.989268;1.0422;-0.3909;1.3818;1.774
7.994974;0.7913;-0.7417;1.3250;1.712
8.001068;0.4964;-1.0921;1.1958;1.694
8.003358;0.3340;-1.4898;0.9802;1.814
8.009339;0.2276;-1.8538;0.7362;2.008
8.014016;0.2105;-2.2366;0.5118;2.304
8.018039;0.3163;-2.5379;0.2789;2.573
8.023232;0.4498;-2.8198;-0.0486;2.856
8.028151;0.6447;-3.0060;-0.2264;3.083
8.033413;0.7199;-3.1298;-0.3982;3.236
8.038703;0.6566;-3.3062;-0.5880;3.422
8.043299;0.5218;-3.4537;-0.7485;3.572
8.046883;0.4882;-3.5626;-0.9135;3.710
8.052636;0.5850;-3.6903;-1.1024;3.896
8.057965;0.5591;-3.8558;-1.3490;4.123
8.063260;0.4785;-4.0064;-1.5340;4.317
8.067843;0.3621;-4.0367;-1.6914;4.392
8.072157;0.2056;-4.1573;-1.7495;4.515
8.076531;-0.0678;-4.3443;-1.7852;4.697
8.081788;-0.2815;-4.5449;-1.6599;4.847
8.088555;-0.3405;-4.7687;-1.5080;5.013
8.092806;-0.3981;-4.9296;-1.3054;5.115
8.097854;-0.3687;-5.0852;-1.1046;5.217
8.105967;-0.2764;-5.1829;-0.9531;5.277
8.107288;-0.1494;-5.1510;-0.7930;5.214
