time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
5.394395;-1.5121;2.0289;-1.5676;2.977
5.400975;-1.4636;2.1802;-1.7575;3.160
5.406261;-1.6274;2.4798;-1.8715;3.507
5.409131;-1.9802;2.8031;-1.9241;3.935
5.413763;-2.4268;3.2026;-1.9540;4.468
5.418048;-2.8961;3.6514;-1.9226;5.042
5.425804;-3.2357;4.1712;-1.8636;5.598
5.429908;-3.4585;4.6562;-1.7193;6.050
5.432651;-3.5696;5.1591;-1.5753;6.468
5.438392;-3.7206;5.6296;-1.3878;6.889
5.443223;-3.8523;6.0602;-1.2088;7.282
5.448494;-3.9390;6.4366;-1.0240;7.615
5.453593;-3.8902;6.6080;-0.8255;7.712
5.458796;-3.7134;6.5485;-0.7002;7.561
5.464412;-3.2768;6.1771;-0.4828;7.009
5.469212;-2.5582;5.5183;-0.2046;6.086
5.472371;-1.6836;4.6444;0.0846;4.941
5.478905;-0.8168;3.7067;0.3877;3.815
5.483749;0.0144;2.7749;0.6813;2.857
5.490155;0.6412;1.8418;0.8413;2.124
5.492798;1.1458;0.9675;0.8750;1.736
5.501045;1.5504;0.1423;0.8665;1.782
5.505225;1.7693;-0.6505;0.8735;2.078
5.509563;1.8555;-1.3917;0.8337;2.465
5.512894;1.8713;-2.0839;0.7925;2.911
5.517163;1.7591;-2.6674;0.6879;3.268
5.523516;1.6650;-3.2428;0.6057;3.695
5.529252;1.6415;-3.6641;0.5004;4.046
5.534529;1.5783;-4.0489;0.4103;4.365
5.540443;1.5999;-4.3326;0.3638;4.633
5.543821;1.6179;-4.4890;0.2818;4.780
5.547785;1.6777;-4.5708;0.2122;4.874
5.553731;1.6743;-4.5064;0.1860;4.811
5.557644;1.6937;-4.3175;0.1552;4.640
5.563803;1.8682;-4.1333;0.1390;4.538
5.567955;1.9780;-3.8532;0.1205;4.333
5.574352;1.9367;-3.4368;0.0898;3.946
5.576899;1.7636;-3.0301;0.0564;3.506
5.583079;1.5683;-2.6356;0.0512;3.067
5.588931;1.4199;-2.3299;0.0356;2.729
5.594562;1.3421;-2.0219;0.0266;2.427
5.596458;1.3014;-1.8193;-0.0454;2.237
5.605629;1.2594;-1.6096;-0.0487;2.044
5.607188;1.2207;-1.3833;-0.0507;1.846
5.613143;1.1544;-1.1690;-0.0367;1.643
5.616946;1.0820;-0.9524;0.0053;1.441
5.623268;0.9534;-0.7047;0.0322;1.186
5.627536;0.7519;-0.3973;0.0705;0.853
5.632754;0.5374;-0.1069;0.1320;0.564
5.637211;0.2499;0.2934;0.2075;0.438
5.644214;-0.0029;0.6456;0.2923;0.709
5.647240;-0.3312;1.0477;0.3601;1.156
5.651464;-0.6899;1.4446;0.4303;1.658
5.657075;-1.0503;1.8650;0.4553;2.188
5.663666;-1.3626;2.2610;0.5120;2.689
5.668609;-1.7110;2.6803;0.5169;3.222
5.673671;-1.9785;3.0607;0.5015;3.679
5.676864;-2.2545;3.3494;0.4729;4.065
5.682469;-2.4366;3.6039;0.4313;4.372
5.687101;-2.5615;3.7523;0.4030;4.561
5.694276;-2.6246;3.7707;0.3164;4.605
5.695582;-2.5477;3.5923;0.2285;4.410
5.701918;-2.3860;3.2747;0.1084;4.053
5.707744;-2.0505;2.8133;-0.0304;3.481
5.712544;-1.6343;2.2970;-0.1830;2.825
5.718711;-1.1918;1.7523;-0.3045;2.141
5.722087;-0.8255;1.2917;-0.4454;1.596
5.727924;-0.5517;0.8337;-0.5272;1.130
5.731678;-0.3127;0.4575;-0.5522;0.782
5.736615;-0.1132;0.0959;-0.5495;0.569
5.742710;0.0473;-0.2199;-0.5644;0.608
5.748858;0.2046;-0.4493;-0.5250;0.721
5.750451;0.3687;-0.7311;-0.4744;0.946
5.755585;0.5086;-0.9336;-0.4007;1.136
5.762664;0.6536;-1.1237;-0.3228;1.339
5.766607;0.8109;-1.2729;-0.2717;1.534
5.770966;0.9043;-1.4025;-0.1686;1.677
5.775527;1.0080;-1.4912;-0.0851;1.802
5.780853;1.1009;-1.5675;-0.0117;1.916
5.787851;1.1446;-1.6411;0.0563;2.002
5.792223;1.1659;-1.6473;0.0929;2.020
5.795690;1.1766;-1.6414;0.1720;2.027
5.801883;1.1455;-1.5706;0.2507;1.960
5.806890;1.1541;-1.4804;0.2979;1.901
5.812282;1.1113;-1.3782;0.3973;1.815
5.818893;1.0483;-1.2377;0.4462;1.682
5.821889;0.9863;-1.0588;0.5117;1.535
5.827308;0.9589;-0.9230;0.5844;1.454
5.831959;0.9469;-0.8183;0.6258;1.399
5.835269;0.8975;-0.6538;0.6579;1.291
5.842047;0.8489;-0.5323;0.6781;1.210
5.847429;0.7701;-0.4587;0.6675;1.118
5.851130;0.6681;-0.3277;0.6334;0.977
5.857757;0.5448;-0.2518;0.6382;0.876
5.861237;0.4266;-0.1210;0.6002;0.746
5.866184;0.3302;0.0001;0.5581;0.648
5.871218;0.1978;0.1091;0.5382;0.584
5.875536;0.1202;0.2035;0.4924;0.546
5.880957;-0.0222;0.3432;0.4472;0.564
5.886088;-0.0572;0.4826;0.3907;0.623
5.891668;-0.1285;0.5954;0.3682;0.712
5.895306;-0.2099;0.7007;0.3202;0.798
5.901695;-0.2080;0.7748;0.2751;0.848
5.907785;-0.2379;0.8247;0.2257;0.887
5.912348;-0.2418;0.8433;0.2148;0.903
5.915029;-0.2270;0.8595;0.1632;0.904
5.920552;-0.2557;0.8277;0.1264;0.875
5.926961;-0.2562;0.7863;0.0967;0.833
5.930584;-0.2594;0.6971;0.0624;0.746
5.935067;-0.2726;0.6366;0.0017;0.693
5.939774;-0.2936;0.5210;-0.0782;0.603
5.946008;-0.2863;0.3888;-0.1606;0.509
5.950091;-0.2721;0.3141;-0.2430;0.481
5.953891;-0.2989;0.2657;-0.3449;0.528
5.960060;-0.2757;0.1766;-0.3491;0.479
5.964424;-0.2456;0.1283;-0.3609;0.455
5.968824;-0.2372;0.0944;-0.3638;0.444
5.973905;-0.1980;0.0198;-0.3458;0.399
5.979721;-0.1447;0.0123;-0.2782;0.314
5.985189;-0.0915;-0.0239;-0.2349;0.253
5.990714;-0.0624;-0.0291;-0.2016;0.213
5.994540;-0.0906;-0.0748;-0.1425;0.185
6.002911;-0.0998;-0.0488;-0.1053;0.153
6.005565;-0.1045;-0.0826;-0.0515;0.143
6.010481;-0.1236;-0.0710;0.0283;0.145
6.014290;-0.1261;-0.0642;0.0503;0.150
6.018572;-0.0979;-0.0622;0.0649;0.133
6.025799;-0.1008;-0.0818;0.1586;0.205
6.029017;-0.0653;-0.0535;0.1730;0.193
6.033169;-0.0325;-0.0516;0.2162;0.225
6.040649;0.0003;-0.0353;0.2353;0.238
6.045488;0.0330;-0.0357;0.2281;0.233
6.049404;0.0777;-0.0362;0.2304;0.246
6.056824;0.1538;-0.0247;0.2015;0.255
6.059233;0.2081;-0.0251;0.2039;0.292
6.064927;0.2075;-0.0279;0.1846;0.279
6.071843;0.2691;-0.0426;0.1723;0.322
6.073106;0.2878;-0.0740;0.1528;0.334
6.079029;0.3065;-0.0862;0.1690;0.360
6.084691;0.3493;-0.1103;0.1828;0.409
6.089147;0.3873;-0.1392;0.1201;0.429
6.093102;0.3776;-0.1632;0.1198;0.428
6.098833;0.3943;-0.1824;0.0885;0.443
6.104802;0.3969;-0.2206;0.1126;0.468
6.110483;0.4187;-0.2348;0.1273;0.497
6.114133;0.4026;-0.2251;0.1208;0.477
6.117741;0.3867;-0.2225;0.1338;0.466
6.124520;0.3568;-0.2391;0.1354;0.450
6.129712;0.3295;-0.2412;0.1662;0.441
6.133722;0.2547;-0.2409;0.1568;0.384
6.138345;0.2543;-0.2262;0.1360;0.367
6.145081;0.1872;-0.1996;0.1611;0.317
6.149801;0.1824;-0.1610;0.1625;0.293
6.152270;0.1349;-0.1320;0.1214;0.224
6.157846;0.1233;-0.0863;0.0854;0.173
6.162468;0.0858;-0.0573;0.0592;0.119
6.167627;0.0699;-0.0044;0.0047;0.070
6.174041;0.0086;0.0244;-0.0259;0.037
6.176808;-0.0406;0.0867;-0.0636;0.115
6.183538;-0.0800;0.0916;-0.1086;0.163
6.188264;-0.1387;0.1491;-0.1321;0.243
6.191880;-0.1785;0.1777;-0.1391;0.288
6.197005;-0.1871;0.2111;-0.1967;0.344
6.203171;-0.2056;0.2516;-0.1899;0.376
6.208174;-0.2458;0.2394;-0.1669;0.382
6.213778;-0.2791;0.2535;-0.1848;0.420
6.224611;-0.3102;0.2842;-0.1674;0.453
6.226120;-0.3369;0.2814;-0.1883;0.478
6.228068;-0.3160;0.2905;-0.1666;0.460
6.233713;-0.3218;0.3043;-0.1618;0.472
6.246135;-0.2967;0.3061;-0.1239;0.444
6.247731;-0.2720;0.2791;-0.1436;0.415
6.248352;-0.2235;0.2665;-0.1372;0.374
6.255034;-0.1920;0.2228;-0.1405;0.326
6.256320;-0.1833;0.2182;-0.1308;0.314
6.261190;-0.1273;0.1733;-0.1071;0.240
6.267297;-0.0838;0.1477;-0.0647;0.182
6.272962;-0.0502;0.0796;-0.0699;0.117
6.276418;-0.0358;0.0168;-0.0727;0.083
6.283920;0.0072;-0.0359;-0.0376;0.052
6.288393;0.0639;-0.0692;-0.0287;0.099
6.293689;0.1249;-0.1331;-0.0484;0.189
6.296542;0.1928;-0.1181;0.0034;0.226
6.302745;0.2247;-0.1625;0.0361;0.280
6.308723;0.2732;-0.1591;0.0518;0.320
6.312952;0.3048;-0.1770;0.0892;0.364
6.319225;0.2744;-0.1472;0.0860;0.323
6.322492;0.2589;-0.1581;0.0901;0.316
6.328002;0.2508;-0.1450;0.0920;0.304
6.333793;0.1953;-0.1297;0.0871;0.250
6.336057;0.1737;-0.1858;0.0825;0.267
6.342183;0.1428;-0.1440;0.0543;0.210
6.347726;0.0908;-0.1500;0.0102;0.176
6.352504;0.0703;-0.1821;-0.0027;0.195
6.355857;0.0262;-0.1831;-0.0060;0.185
6.362096;0.0346;-0.1722;-0.0474;0.182
6.367658;0.0051;-0.1922;-0.0480;0.198
6.370799;-0.0075;-0.1955;-0.0368;0.199
6.376177;-0.0106;-0.1726;-0.0068;0.173
6.380976;-0.0184;-0.1712;-0.0007;0.172
6.386745;-0.0214;-0.1106;0.0100;0.113
6.393660;0.0040;-0.1477;-0.0054;0.148
6.395382;0.0223;-0.1157;0.0030;0.118
6.403002;0.0143;-0.1006;-0.0076;0.102
6.408701;0.0208;-0.0713;-0.0489;0.089
6.412628;-0.0512;-0.0352;-0.0257;0.067
6.416661;-0.0560;-0.0302;-0.0074;0.064
6.421983;-0.1129;-0.0419;0.0321;0.125
6.426179;-0.1031;-0.0630;0.0024;0.121
6.432377;-0.1077;-0.0507;0.0133;0.120
6.435909;-0.0861;-0.0717;-0.0066;0.112
6.442741;-0.0766;-0.0498;-0.0168;0.093
6.446924;-0.0718;-0.0258;-0.0293;0.082
6.452096;-0.0528;-0.0280;-0.0273;0.066
6.455977;-0.0601;-0.0089;-0.0255;0.066
6.462381;-0.0078;0.0576;-0.0521;0.078
6.467352;-0.0269;0.0761;-0.0264;0.085
6.471991;-0.0148;0.1396;-0.0127;0.141
6.475465;-0.0264;0.1433;-0.0561;0.156
6.482128;-0.0449;0.1469;-0.0373;0.158
6.487098;-0.0226;0.1529;-0.0422;0.160
6.491335;-0.0502;0.1684;-0.0519;0.183
6.496403;-0.0371;0.1886;-0.0497;0.199
6.503194;-0.0621;0.1896;-0.0903;0.219
6.506809;-0.0772;0.1478;-0.0974;0.193
6.511436;-0.0447;0.1421;-0.0928;0.176
6.516373;-0.0480;0.1364;-0.1194;0.188
6.521730;-0.0798;0.1165;-0.1198;0.185
6.525754;-0.1067;0.0730;-0.1133;0.172
6.531776;-0.1144;0.0703;-0.1093;0.173
6.534729;-0.1174;0.0510;-0.1127;0.171
6.541603;-0.1561;0.0222;-0.0949;0.184
6.547109;-0.1541;0.0151;-0.0702;0.170
6.550968;-0.1547;0.0057;-0.0577;0.165
6.555286;-0.1958;-0.0132;-0.0501;0.203
6.561686;-0.1797;-0.0533;-0.0283;0.190
6.564463;-0.2137;-0.0812;-0.0351;0.231
6.569894;-0.1810;-0.0804;0.0150;0.199
6.576143;-0.1773;-0.0963;0.0365;0.205
6.580958;-0.1738;-0.1192;0.0533;0.217
6.586331;-0.1348;-0.1254;0.0369;0.188
6.591459;-0.0772;-0.1244;0.0470;0.154
6.594431;-0.0415;-0.0854;0.0572;0.111
6.604376;-0.0013;-0.0990;0.0604;0.116
6.606099;0.0102;-0.1124;0.0684;0.132
6.610874;0.0215;-0.0570;0.0600;0.085
6.614611;0.0257;-0.0541;0.0493;0.078
6.619837;0.0014;-0.0561;0.0245;0.061
6.627064;0.0152;-0.0462;0.0165;0.051
6.631620;0.0195;-0.0316;0.0229;0.044
6.636154;0.0023;-0.0266;-0.0254;0.037
6.639323;0.0279;-0.0075;0.0193;0.035
6.648250;0.0154;-0.0146;-0.0028;0.021
6.651336;0.0483;-0.0050;-0.0081;0.049
6.654196;0.0476;-0.0002;-0.0300;0.056
6.659572;0.0233;0.0164;-0.0018;0.029
6.665212;0.0420;0.0400;-0.0046;0.058
6.668900;0.0345;0.0302;-0.0264;0.053
6.674689;0.0368;0.0371;-0.0264;0.058
6.679592;0.0462;0.0392;-0.0240;0.065
6.684564;0.0247;0.0461;-0.0336;0.062
6.690046;0.0438;0.0505;-0.0359;0.076
6.693771;0.0557;0.0335;-0.0716;0.097
6.699204;0.0366;0.0524;-0.0358;0.073
6.706630;0.0392;0.0354;-0.0169;0.055
6.710812;0.0276;0.0495;-0.0267;0.063
6.714335;0.0231;0.0444;-0.0271;0.057
6.720082;0.0234;0.0252;-0.0609;0.070
6.725009;0.0212;0.0204;-0.0329;0.044
6.731056;0.0238;0.0156;-0.0123;0.031
6.734703;0.0192;0.0179;-0.0155;0.031
6.742885;-0.0019;-0.0201;0.0121;0.024
6.745601;0.0056;0.0110;-0.0126;0.018
6.749597;0.0083;-0.0127;0.0010;0.015
6.754300;-0.0059;0.0183;0.0503;0.054
6.758831;0.0087;-0.0055;0.0470;0.048
6.766162;-0.0504;0.0184;0.0296;0.061
6.768461;-0.0473;0.0088;0.0625;0.079
6.773255;-0.0608;0.0064;0.0430;0.075
6.778161;-0.0933;0.0207;0.0236;0.098
6.784420;-0.0970;0.0371;0.0260;0.107
6.789164;-0.1077;0.0131;0.0332;0.113
6.794508;-0.1090;0.0249;-0.0048;0.112
6.798878;-0.0890;0.0271;0.0240;0.096
6.804525;-0.1142;0.0221;-0.0139;0.117
6.810809;-0.0966;0.0220;-0.0089;0.099
6.814715;-0.0840;0.0170;0.0008;0.086
6.817864;-0.0527;0.0453;-0.0205;0.072
6.824696;-0.0714;0.0496;-0.0227;0.090
6.828440;-0.0616;0.0492;-0.0251;0.083
6.832632;-0.0402;0.0297;-0.0275;0.057
6.844602;-0.0213;0.0484;-0.0490;0.072
6.845915;0.0234;0.0503;-0.0561;0.079
6.848278;0.0416;0.0640;-0.0561;0.095
6.854208;0.0881;0.0230;-0.1108;0.143
6.856891;0.0419;0.0133;-0.0582;0.073
6.863111;0.0317;-0.0035;-0.0536;0.062
6.868493;0.0311;-0.0201;-0.0063;0.038
6.871702;0.0044;-0.0390;-0.0020;0.039
6.876887;0.0016;-0.0601;0.0380;0.071
6.884037;0.0132;-0.0549;0.0231;0.061
6.888978;0.0319;-0.0711;0.0275;0.083
6.893063;0.0220;-0.0657;0.0270;0.074
6.897210;0.0098;-0.0367;-0.0019;0.038
6.906174;0.0096;-0.0602;-0.0212;0.065
6.911500;0.0238;-0.0145;-0.0262;0.038
6.914242;0.0165;-0.0286;0.0020;0.033
6.917029;0.0023;0.0168;0.0277;0.032
6.923306;-0.0021;-0.0094;0.0390;0.040
6.928134;-0.0162;-0.0140;0.0504;0.055
6.935579;-0.0398;-0.0282;0.0759;0.090
6.936933;-0.0538;0.0101;0.1062;0.119
6.944310;-0.0298;0.0218;0.0912;0.098
6.948484;-0.0393;0.0263;0.0669;0.082
6.953043;-0.0678;0.0284;0.0500;0.089
6.956817;-0.0321;0.0185;0.0548;0.066
6.963016;-0.0204;0.0230;0.0072;0.032
6.967411;-0.0208;0.0441;0.0360;0.061
6.972905;-0.0189;0.0246;0.0314;0.044
6.977165;0.0091;0.0171;0.0316;0.037
6.982153;0.0178;0.0144;0.0034;0.023
6.991104;0.0314;-0.0119;0.0159;0.037
6.993638;-0.0075;-0.0357;-0.0072;0.037
6.997568;-0.0032;-0.0403;-0.0254;0.048
7.007012;0.0012;-0.0614;-0.0079;0.062
7.007989;-0.0040;-0.0634;-0.0286;0.070
7.012342;-0.0067;-0.1010;-0.0374;0.108
7.015944;-0.0164;-0.1049;-0.0367;0.112
7.023031;-0.0164;-0.0970;-0.0146;0.099
7.028248;-0.0449;-0.0582;-0.0166;0.075
7.032404;-0.0209;-0.0815;-0.0089;0.085
7.036137;-0.0304;-0.0809;0.0035;0.086
7.042729;-0.0513;-0.0494;0.0563;0.091
7.047776;-0.0436;-0.0276;0.0589;0.078
7.052151;-0.0384;-0.0535;0.0568;0.087
7.060932;-0.0189;-0.0222;0.0903;0.095
7.063359;-0.0281;0.0041;0.0621;0.068
7.068631;-0.0490;-0.0173;0.0888;0.103
7.072973;-0.0438;-0.0219;0.0630;0.080
7.077111;-0.0385;-0.0075;0.0494;0.063
7.080708;-0.0309;0.0044;0.0573;0.065
7.086696;-0.0306;-0.0028;0.0224;0.038
7.091482;-0.0375;0.0019;0.0329;0.050
7.095165;-0.0277;-0.0005;0.0029;0.028
7.105925;-0.0372;-0.0220;0.0252;0.050
7.107001;-0.0323;-0.0053;0.0261;0.042
7.112184;-0.0180;0.0066;-0.0159;0.025
7.115439;-0.0276;0.0420;0.0111;0.052
7.121428;-0.0587;0.0154;-0.0238;0.065
7.126636;-0.0326;0.0651;-0.0275;0.078
7.132075;-0.0351;0.0407;-0.0267;0.060
7.135477;-0.0448;0.0735;-0.0211;0.089
7.143647;-0.0474;0.0537;-0.0442;0.084
7.146304;-0.0429;0.0935;-0.0363;0.109
7.151637;-0.0195;0.1329;-0.0499;0.143
7.156134;-0.0058;0.0961;-0.0113;0.097
7.161997;0.0005;0.0880;-0.0443;0.098
7.164703;0.0305;0.0776;-0.0462;0.095
7.170119;-0.0014;0.0934;-0.0220;0.096
7.174716;0.0382;0.0853;0.0091;0.094
7.180903;0.0133;0.0655;0.0067;0.067
7.186612;0.0409;0.0268;0.0113;0.050
7.192177;0.0445;0.0264;0.0112;0.053
7.195907;0.0504;0.0308;0.0256;0.064
7.201399;0.0420;0.0042;0.0470;0.063
7.206351;0.0361;-0.0031;0.0326;0.049
7.210999;0.0350;0.0015;0.0303;0.046
7.215353;0.0409;0.0013;0.0232;0.047
7.222941;0.0895;0.0011;0.0282;0.094
7.226182;0.0808;0.0057;0.0141;0.082
7.231480;0.0626;0.0055;0.0046;0.063
7.252500;0.0492;-0.0161;0.0522;0.074
7.254373;0.0360;-0.0114;0.0164;0.041
7.254942;0.0775;-0.0092;0.0282;0.083
7.255476;0.0521;-0.0188;0.0162;0.058
7.255889;0.0625;-0.0236;0.0019;0.067
7.260143;0.0444;-0.0188;-0.0217;0.053
7.265560;0.0646;-0.0425;-0.0192;0.080
7.270342;0.0418;-0.0067;0.0187;0.046
7.274237;0.0454;-0.0377;-0.0268;0.065
7.278613;0.0110;-0.0043;-0.0103;0.016
7.284358;0.0244;-0.0328;-0.0082;0.042
7.289785;-0.0146;-0.0256;0.0389;0.049
7.293870;0.0346;-0.0397;0.0191;0.056
7.298862;0.0123;-0.0347;-0.0219;0.043
7.310378;0.0283;0.0058;-0.0032;0.029
7.311536;0.0083;-0.0015;-0.0394;0.040
7.314457;0.0172;0.0104;-0.0253;0.032
7.320565;0.0048;0.0363;-0.0114;0.038
7.325571;-0.0314;0.0407;0.0261;0.058
7.331781;-0.0459;0.0735;0.0422;0.096
7.334335;-0.0388;0.0895;0.0365;0.104
7.340224;-0.0558;0.0459;0.0452;0.085
7.346809;-0.0654;0.0359;0.0253;0.079
7.350107;-0.0678;0.0545;0.0079;0.087
7.353843;-0.0844;0.0421;-0.0212;0.097
7.359081;-0.0916;0.0559;-0.0312;0.112
7.365166;-0.0868;0.0007;-0.0270;0.091
7.369777;-0.0610;0.0315;-0.0325;0.076
7.373726;-0.0757;0.0239;-0.0048;0.080
7.379032;-0.0713;0.0355;0.0227;0.083
7.384371;-0.0433;0.0160;0.0692;0.083
7.390572;-0.0252;0.0204;0.0536;0.063
7.394459;-0.0286;0.0414;0.0952;0.108
7.399159;-0.0060;0.0599;0.0630;0.087
7.406942;-0.0119;0.0093;0.0954;0.097
7.411153;0.0083;0.0304;0.0823;0.088
7.413618;0.0140;0.0132;0.0719;0.074
7.418620;0.0197;-0.0037;0.0356;0.041
7.425129;0.0348;-0.0609;0.0328;0.077
7.429635;0.0307;-0.0631;0.0350;0.078
7.432800;0.0244;-0.1031;0.0301;0.110
7.438157;0.0347;-0.0930;0.0132;0.100
7.445109;0.0306;-0.0759;0.0487;0.095
7.449188;0.0313;-0.0945;0.0577;0.115
7.453213;0.0274;-0.1130;0.0026;0.116
7.458385;0.0330;-0.1004;-0.0023;0.106
7.464771;0.0221;-0.0736;-0.0309;0.083
7.469635;0.0138;-0.0661;0.0120;0.069
7.473960;0.0104;-0.0562;0.0022;0.057
7.477473;0.0474;-0.0487;-0.0145;0.069
7.482831;0.0200;-0.0342;0.0138;0.042
7.487951;0.0238;-0.0460;0.0136;0.054
7.494113;-0.0009;-0.0386;0.0088;0.040
7.498520;-0.0063;-0.0147;0.0087;0.018
7.508682;-0.0046;-0.0123;0.0087;0.016
7.509764;0.0018;-0.0005;-0.0316;0.032
7.514214;0.0128;0.0065;0.0068;0.016
7.517948;0.0069;0.0300;-0.0146;0.034
7.523776;0.0060;0.0415;-0.0144;0.044
7.529212;0.0287;0.0718;-0.0190;0.080
7.534512;0.0370;0.0995;0.0071;0.106
7.537486;0.0453;0.0772;0.0426;0.099
7.544023;0.0390;0.0834;0.0161;0.094
7.549338;0.0234;0.0707;0.0443;0.087
7.554232;0.0388;0.0960;0.0605;0.120
7.560615;0.0160;0.0832;0.0124;0.086
7.565468;0.0288;0.0466;0.0051;0.055
7.568077;0.0178;0.0531;0.0312;0.064
7.573656;0.0352;0.0358;0.0094;0.051
7.576631;0.0288;0.0661;-0.0074;0.072
7.582813;0.0532;0.0724;-0.0360;0.097
7.587819;0.0488;0.0882;-0.0335;0.106
7.593684;0.0706;0.0753;-0.0574;0.118
7.598478;0.0708;0.0554;-0.0407;0.099
7.602572;0.0686;0.0357;-0.0503;0.092
7.609993;0.0666;0.0257;-0.0573;0.092
7.614256;0.0434;0.0015;-0.0382;0.058
7.618434;0.0464;0.0179;-0.0241;0.055
7.625025;0.0209;-0.0229;-0.0171;0.035
7.628074;0.0099;-0.0110;-0.0056;0.016
7.632788;0.0181;0.0079;-0.0178;0.027
7.647749;0.0048;-0.0256;-0.0180;0.032
7.649139;0.0036;-0.0446;0.0007;0.045
7.649931;-0.0048;-0.0373;-0.0092;0.039
7.655481;-0.0059;-0.0324;-0.0214;0.039
7.657147;-0.0165;-0.0490;-0.0027;0.052
7.660785;0.0040;-0.0511;-0.0006;0.051
7.667369;0.0148;-0.0271;0.0108;0.033
7.672603;-0.0078;-0.0508;0.0032;0.051
7.676944;0.0007;-0.0624;0.0289;0.069
7.680647;-0.0076;-0.0621;-0.0286;0.069
7.686914;-0.0158;-0.0594;0.0071;0.062
7.690828;-0.0026;-0.0401;-0.0027;0.040
7.697234;0.0010;-0.0494;0.0161;0.052
7.700769;-0.0072;-0.0587;0.0274;0.065
7.706940;0.0011;-0.0299;0.0032;0.030
7.713710;0.0068;-0.0679;0.0360;0.077
7.717543;-0.0063;-0.0319;0.0139;0.035
7.728545;-0.0003;-0.0508;0.0276;0.058
7.729873;-0.0016;-0.0459;0.0483;0.067
7.732937;0.0115;-0.0433;0.0426;0.062
7.738462;0.0174;-0.0740;0.0703;0.104
7.740451;0.0565;-0.0427;0.0860;0.111
7.746628;0.0457;-0.0448;0.0636;0.090
7.752331;0.0682;-0.0517;0.0675;0.109
7.757538;0.0909;-0.0324;0.0526;0.110
7.760740;0.1063;-0.0179;-0.0026;0.108
7.765968;0.0719;-0.0083;-0.0122;0.073
7.770552;0.0191;-0.0035;-0.0432;0.047
7.776147;0.0120;0.0061;-0.0313;0.034
7.780177;-0.0140;-0.0224;-0.0053;0.027
7.787484;-0.0349;-0.0126;0.0158;0.040
7.790961;-0.0153;-0.0410;0.0012;0.044
7.795912;-0.0267;-0.0215;0.0245;0.042
7.799890;-0.0189;-0.0165;0.0166;0.030
7.807004;-0.0301;-0.0068;0.0186;0.036
7.812708;0.0013;0.0124;-0.0081;0.015
7.816739;-0.0222;0.0266;-0.0584;0.068
7.825729;-0.0028;0.0122;-0.0396;0.041
7.826828;-0.0025;0.0406;-0.0542;0.068
7.833007;-0.0071;0.0190;-0.0234;0.031
7.840233;-0.0046;0.0521;0.0380;0.065
7.841157;-0.0165;0.0517;0.0540;0.077
7.846974;-0.0403;0.0868;0.0818;0.126
7.850740;-0.0451;0.0789;0.0645;0.111
7.855837;-0.0381;0.0330;0.0596;0.078
7.860813;-0.0171;0.0635;0.0761;0.101
7.866576;-0.0390;0.0557;0.0450;0.082
7.871766;-0.0014;0.0479;0.0239;0.054
7.879868;0.0024;-0.0049;-0.0112;0.012
7.880695;0.0039;-0.0145;-0.0273;0.031
7.886260;0.0553;-0.0122;-0.0409;0.070
7.891175;0.0539;-0.0004;-0.0424;0.069
7.894761;0.0787;-0.0409;-0.0512;0.102
7.899662;0.0535;-0.0573;-0.0457;0.091
7.907493;0.0526;-0.0261;-0.0428;0.073
7.911806;0.0801;-0.0355;-0.0519;0.102
7.916360;0.0718;-0.0187;-0.0254;0.078
7.922116;0.0755;-0.0613;-0.0535;0.111
7.925648;0.0625;-0.0324;-0.0221;0.074
7.930337;0.0925;-0.0678;-0.0099;0.115
7.935627;0.0510;-0.0721;0.0021;0.088
7.939689;0.0599;-0.0430;0.0141;0.075
7.944471;0.0591;-0.0617;0.0334;0.092
7.951012;0.0633;-0.0565;0.0502;0.099
7.955075;0.0627;-0.0466;0.0670;0.103
7.959071;0.0835;0.0179;0.0671;0.109
7.964914;0.0685;0.0343;0.0959;0.123
7.969713;0.0631;0.0530;0.0484;0.096
7.974906;0.0317;0.0834;0.0298;0.094
7.979499;-0.0138;0.0850;0.0113;0.087
7.984977;-0.0044;0.0985;-0.0167;0.100
7.990928;0.0049;0.1095;-0.0424;0.117
7.994654;-0.0192;0.1156;-0.0513;0.128
7.998403;0.0089;0.1169;-0.0701;0.137
8.007903;-0.0083;0.1088;-0.0485;0.119
8.013194;0.0075;0.1149;-0.0606;0.130
8.015530;0.0018;0.1138;-0.0561;0.127
8.019328;-0.0205;0.1008;-0.0138;0.104
8.023805;0.0000;0.1046;-0.0383;0.111
8.030472;-0.0248;0.0893;-0.0200;0.095
8.034387;-0.0257;0.0695;0.0171;0.076
8.038608;-0.0410;0.0521;0.0040;0.066
8.045114;-0.0395;0.0064;0.0385;0.056
8.051050;-0.0119;0.0014;0.0588;0.060
8.055383;-0.0131;-0.0296;0.0600;0.068
8.058838;-0.0094;-0.0319;0.0636;0.072
8.063347;-0.0343;-0.0461;0.0746;0.094
8.070897;0.0100;-0.0649;0.0976;0.118
8.074759;0.0134;-0.0503;0.0777;0.094
8.078030;0.0360;-0.0810;0.0606;0.107
8.082707;0.0538;-0.0543;0.0579;0.096
8.090331;0.0832;-0.0897;0.0220;0.124
8.095076;0.0720;-0.0796;0.0314;0.112
8.098747;0.0920;-0.0696;-0.0115;0.116
8.103375;0.1000;-0.0525;-0.0164;0.114
8.109583;0.1175;-0.0569;-0.0118;0.131
