time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
0.001124;-0.0300;-0.0153;-0.1175;0.122
0.001776;-0.0569;0.0296;-0.1450;0.159
0.008038;-0.0456;0.0480;-0.1299;0.146
0.011880;-0.0461;0.0449;-0.1698;0.182
0.015021;-0.0562;0.0562;-0.1788;0.196
0.020818;-0.0306;0.0484;-0.2048;0.213
0.031876;-0.0742;0.0075;-0.1693;0.185
0.032681;-0.0508;-0.0021;-0.1626;0.170
0.036544;-0.0324;-0.0426;-0.0872;0.102
0.041166;-0.0189;-0.0352;-0.0766;0.086
0.044457;-0.0196;-0.0563;0.0005;0.060
0.049777;0.0128;-0.0346;0.0176;0.041
0.065720;0.0334;-0.0035;0.0417;0.054
0.066524;0.0537;-0.0155;0.0374;0.067
0.067030;0.0431;-0.0345;0.0380;0.067
0.070944;0.0493;-0.0249;0.0221;0.059
0.075883;0.0839;-0.0107;-0.0007;0.085
0.080117;0.0969;-0.0321;0.0170;0.104
0.083789;0.0507;-0.0558;0.0370;0.084
0.090085;0.0594;-0.0270;0.0117;0.066
0.095491;0.0588;-0.0388;0.0033;0.071
0.099387;0.0223;-0.0055;-0.0049;0.024
0.103424;0.0267;0.0039;-0.0274;0.038
0.110792;0.0358;0.0275;-0.0713;0.084
0.115654;0.0521;0.0081;-0.0889;0.103
0.119236;0.0636;0.0222;-0.1423;0.157
0.123584;0.0870;0.0173;-0.1433;0.169
0.130335;0.0557;0.0409;-0.1590;0.173
0.133775;0.0558;0.0121;-0.1581;0.168
0.138512;0.0679;-0.0021;-0.1408;0.156
0.149677;0.0514;0.0028;-0.0859;0.100
0.150461;0.0256;0.0101;-0.0504;0.057
0.153428;0.0309;0.0030;-0.0272;0.041
0.158166;-0.0067;0.0079;0.0006;0.010
0.163486;-0.0081;-0.0134;0.0330;0.036
0.168431;0.0022;-0.0013;0.0486;0.049
0.178438;-0.0278;0.0036;0.0476;0.055
0.179207;-0.0243;-0.0296;0.0609;0.072
0.183034;0.0006;-0.0317;0.0936;0.099
0.190142;-0.0079;-0.0100;0.0833;0.084
0.195434;-0.0234;-0.0313;0.0853;0.094
0.197818;-0.0055;-0.0145;0.0946;0.096
0.202826;-0.0233;-0.0264;0.0875;0.094
0.209818;-0.0125;-0.0144;0.0664;0.069
0.214767;-0.0469;-0.0215;0.0336;0.062
0.217498;-0.0454;-0.0215;0.0275;0.057
0.223718;-0.0512;0.0093;0.0095;0.053
0.228944;-0.0379;0.0138;-0.0013;0.040
0.233433;-0.0652;-0.0007;-0.0214;0.069
0.237728;-0.0281;0.0016;-0.0415;0.050
0.243118;-0.0201;0.0323;-0.0353;0.052
0.250451;-0.0430;0.0247;-0.0388;0.063
0.252156;-0.0539;0.0078;-0.0353;0.065
0.267519;-0.0790;0.0337;-0.0366;0.093
0.268360;-0.0684;0.0476;-0.0760;0.113
0.268731;-0.0651;0.0471;-0.0558;0.098
0.274009;-0.0476;0.0253;-0.0573;0.079
0.279077;-0.0279;0.0156;-0.0516;0.061
0.283814;-0.0275;0.0107;-0.0296;0.042
0.289527;-0.0198;0.0105;-0.0291;0.037
0.293415;-0.0028;0.0176;-0.0311;0.036
0.297734;0.0142;-0.0206;-0.0404;0.047
0.301991;0.0119;0.0152;-0.0399;0.044
0.309025;0.0074;0.0175;-0.0301;0.036
0.314988;-0.0187;0.0102;0.0105;0.024
0.317590;-0.0089;0.0149;-0.0062;0.018
0.322486;-0.0253;0.0147;-0.0299;0.042
0.329165;-0.0253;0.0028;-0.0369;0.045
0.333611;-0.0227;0.0004;-0.0035;0.023
0.339154;-0.0059;0.0170;-0.0179;0.025
0.350141;-0.0083;0.0288;-0.0205;0.036
0.351326;-0.0012;-0.0094;-0.0468;0.048
0.352537;0.0271;-0.0116;0.0103;0.031
0.357098;0.0244;0.0313;0.0289;0.049
0.367582;-0.0090;-0.0069;0.0116;0.016
0.368238;0.0194;0.0074;0.0016;0.021
0.372192;0.0168;-0.0116;0.0108;0.023
0.378018;0.0213;0.0052;0.0126;0.025
0.383024;0.0376;0.0242;0.0049;0.045
0.388195;0.0608;0.0146;-0.0050;0.063
0.393704;0.0530;0.0264;0.0207;0.063
0.398059;0.0264;0.0072;0.0226;0.035
0.401110;0.0735;-0.0094;0.0529;0.091
0.408153;0.0490;0.0287;0.0189;0.060
0.413144;0.0415;0.0190;0.0565;0.073
0.418479;0.0555;0.0046;-0.0225;0.060
0.421851;0.0622;-0.0001;-0.0153;0.064
0.427850;0.0168;0.0071;-0.0512;0.054
0.432791;0.0000;0.0142;-0.0823;0.084
0.438183;-0.0522;-0.0001;-0.0893;0.103
0.450526;-0.0231;0.0024;-0.0823;0.085
0.451650;-0.0062;-0.0235;-0.0494;0.055
0.452049;-0.0274;-0.0231;-0.0479;0.060
0.457700;0.0276;-0.0251;-0.0229;0.044
0.462642;0.0014;-0.0009;0.0019;0.003
0.468637;0.0159;-0.0007;0.0360;0.039
0.472918;0.0159;0.0091;0.0556;0.059
0.477126;0.0043;-0.0027;0.0657;0.066
0.480685;0.0259;-0.0428;0.0521;0.072
0.486668;0.0283;-0.0162;0.0599;0.068
0.492756;0.0141;-0.0182;0.0227;0.032
0.497152;0.0119;-0.0274;0.0523;0.060
0.500427;0.0001;-0.0270;0.0034;0.027
0.506928;0.0098;-0.0266;0.0023;0.028
0.511498;0.0217;-0.0120;-0.0250;0.035
0.518050;0.0145;0.0025;-0.0163;0.022
0.520773;0.0310;0.0098;-0.0007;0.033
0.526438;0.0165;0.0217;-0.0254;0.037
0.533232;0.0260;-0.0044;0.0095;0.028
0.537929;0.0401;0.0480;0.0348;0.072
0.552158;0.0304;0.0168;0.0766;0.084
0.553205;0.0373;0.0167;0.0660;0.078
0.553630;0.0230;0.0356;0.0652;0.078
0.556750;0.0563;0.0021;0.0978;0.113
0.560628;0.0465;0.0021;0.0805;0.093
0.567873;0.0179;0.0163;0.0493;0.055
0.571514;0.0227;0.0280;0.0588;0.069
0.577462;0.0085;-0.0056;0.0588;0.060
0.579968;-0.0081;-0.0151;-0.0004;0.017
0.585750;-0.0150;-0.0246;-0.0046;0.029
0.592121;-0.0077;-0.0079;-0.0229;0.025
0.596085;0.0090;0.0040;-0.0343;0.036
0.599846;-0.0101;0.0253;-0.0599;0.066
0.605392;-0.0195;0.0061;-0.0690;0.072
0.611066;0.0021;0.0085;-0.0876;0.088
0.617061;-0.0004;-0.0034;-0.0778;0.078
0.620465;0.0305;-0.0199;-0.0515;0.063
0.626386;0.0161;-0.0220;-0.0398;0.048
0.631355;0.0042;-0.0360;-0.0115;0.038
0.636429;0.0139;0.0285;-0.0001;0.032
0.639969;-0.0073;-0.0239;0.0139;0.029
0.650689;-0.0378;-0.0023;0.0206;0.043
0.651962;-0.0062;-0.0212;0.0225;0.032
0.656420;0.0202;0.0098;0.0221;0.032
0.659990;-0.0106;0.0050;0.0077;0.014
0.664354;-0.0198;0.0192;-0.0042;0.028
0.671129;0.0091;-0.0260;0.0100;0.029
0.676269;-0.0074;0.0312;-0.0091;0.033
0.679875;-0.0263;0.0309;-0.0328;0.052
0.686227;-0.0141;0.0212;-0.0421;0.049
0.691348;-0.0190;0.0068;-0.0348;0.040
0.696168;-0.0380;0.0068;-0.0372;0.054
0.699343;-0.0497;0.0329;-0.0561;0.082
0.705714;-0.0377;0.0042;-0.0537;0.066
0.711234;-0.0118;-0.0219;-0.0468;0.053
0.715911;-0.0429;-0.0050;-0.0496;0.066
0.719378;0.0070;-0.0048;-0.0523;0.053
0.724861;-0.0076;0.0096;-0.0195;0.023
0.730296;-0.0006;-0.0260;-0.0156;0.030
0.735199;0.0206;0.0195;-0.0283;0.040
0.738486;0.0251;0.0195;-0.0458;0.056
0.743603;0.0225;0.0290;0.0058;0.037
0.750646;-0.0013;0.0076;0.0093;0.012
0.754771;0.0060;-0.0065;0.0318;0.033
0.771242;-0.0033;0.0103;0.0068;0.013
0.772677;0.0086;-0.0252;0.0223;0.035
0.773378;0.0277;-0.0249;0.0187;0.042
0.773804;-0.0033;0.0182;0.0175;0.025
0.779009;0.0205;-0.0269;0.0520;0.062
0.783368;-0.0058;-0.0004;0.0436;0.044
0.792660;0.0013;-0.0026;0.0543;0.054
0.795283;-0.0012;-0.0144;0.0578;0.060
0.798292;-0.0037;-0.0118;0.0331;0.035
0.803279;-0.0133;-0.0116;0.0465;0.050
0.813886;-0.0348;-0.0138;0.0218;0.043
0.814713;-0.0276;-0.0231;-0.0076;0.037
0.818068;-0.0467;-0.0133;-0.0152;0.051
0.823713;-0.0417;0.0011;-0.0206;0.046
0.831146;-0.0393;0.0369;-0.0331;0.063
0.835308;-0.0036;0.0200;-0.0311;0.037
0.837909;-0.0133;0.0319;-0.0057;0.035
0.851517;-0.0681;0.0341;-0.0254;0.080
0.852503;-0.0393;0.0174;-0.0238;0.049
0.855359;-0.0225;0.0126;0.0015;0.026
0.858673;-0.0416;0.0079;0.0028;0.042
0.863278;-0.0321;0.0388;0.0304;0.059
0.869600;-0.0368;0.0173;0.0268;0.049
0.875366;-0.0392;0.0315;0.0210;0.054
0.878619;-0.0511;0.0314;0.0200;0.063
0.883609;-0.0486;0.0241;0.0166;0.057
0.892229;-0.0320;0.0288;0.0083;0.044
0.894054;-0.0347;0.0050;-0.0143;0.038
0.897479;-0.0111;-0.0020;-0.0200;0.023
0.902392;0.0051;-0.0089;0.0122;0.016
0.909444;0.0046;-0.0158;-0.0248;0.030
0.913981;0.0066;-0.0059;-0.0069;0.011
0.917388;0.0133;-0.0152;-0.0060;0.021
0.922496;-0.0038;0.0066;-0.0219;0.023
0.929508;0.0198;0.0068;-0.0400;0.045
0.933601;0.0099;-0.0096;0.0087;0.016
0.938067;0.0192;-0.0046;0.0284;0.035
0.946657;-0.0049;0.0028;0.0315;0.032
0.952365;-0.0120;0.0030;0.0536;0.055
0.955608;-0.0050;-0.0039;0.0376;0.038
0.959310;0.0140;-0.0275;0.0551;0.063
0.962632;-0.0147;-0.0603;0.0180;0.065
0.967713;-0.0124;-0.0122;0.0312;0.036
0.973068;-0.0244;-0.0001;-0.0104;0.027
0.979485;0.0136;-0.0094;0.0029;0.017
0.981910;0.0251;-0.0329;-0.0314;0.052
0.988576;0.0343;-0.0087;-0.0154;0.039
0.993026;0.0245;-0.0061;-0.0259;0.036
0.997661;0.0195;-0.0059;-0.0624;0.066
1.001790;0.0170;-0.0246;-0.0300;0.042
1.008718;0.0027;-0.0147;-0.0430;0.046
1.013083;-0.0113;-0.0191;-0.0441;0.049
1.018142;-0.0253;-0.0068;-0.0285;0.039
1.022713;-0.0415;-0.0208;-0.0227;0.052
1.029284;-0.0219;-0.0227;-0.0170;0.036
1.033448;-0.0286;-0.0270;-0.0210;0.045
1.036410;0.0122;-0.0122;0.0060;0.018
1.044552;0.0075;-0.0095;0.0018;0.012
1.053174;-0.0066;0.0052;0.0071;0.011
1.053995;-0.0040;0.0101;0.0173;0.020
1.059292;0.0247;-0.0040;0.0370;0.045
1.061504;-0.0109;-0.0155;0.0185;0.027
1.067676;-0.0130;-0.0104;-0.0093;0.019
1.072135;-0.0126;-0.0006;-0.0345;0.037
1.077654;-0.0122;-0.0359;0.0309;0.049
1.081220;0.0073;-0.0236;0.0319;0.040
1.089091;-0.0400;-0.0232;0.0185;0.050
1.092740;-0.0347;-0.0466;0.0316;0.066
1.097093;-0.0223;-0.0128;0.0090;0.027
1.101156;-0.0362;-0.0101;0.0105;0.039
1.107184;-0.0549;-0.0028;0.0332;0.064
1.112948;-0.1070;0.0187;-0.0177;0.110
1.117012;-0.1540;0.0472;-0.0329;0.164
1.121710;-0.1748;0.0589;-0.0956;0.208
1.127621;-0.2003;0.0776;-0.1510;0.263
1.133190;-0.1690;0.0773;-0.1658;0.249
1.137552;-0.1358;0.0604;-0.1882;0.240
1.141270;-0.1386;0.0508;-0.1823;0.235
1.148200;-0.1201;0.0342;-0.1316;0.181
1.155077;-0.1115;0.0463;-0.1433;0.187
1.157545;-0.1268;0.0274;-0.1005;0.164
1.160760;-0.1016;0.0254;-0.0867;0.136
1.167261;-0.0816;0.0234;-0.0302;0.090
1.170626;-0.1261;0.0688;-0.0599;0.156
1.176326;-0.1444;0.0997;-0.0776;0.192
1.180763;-0.1819;0.1019;-0.0906;0.227
1.187646;-0.1573;0.0827;-0.0893;0.199
1.192686;-0.0714;0.1467;-0.0547;0.172
1.197140;-0.0788;0.1628;-0.0870;0.201
1.201697;-0.1483;0.1668;-0.1144;0.251
1.206684;-0.1555;0.1186;-0.1583;0.252
1.211791;-0.1604;0.0874;0.0167;0.183
1.217326;-0.2582;-0.0077;0.1577;0.303
1.220274;-0.2534;-0.0287;0.3246;0.413
1.225870;-0.2942;-0.1066;0.4224;0.526
1.232252;-0.2186;-0.0560;0.4996;0.548
1.237249;0.0489;-0.0939;0.7513;0.759
1.241132;0.5980;-0.1318;0.8605;1.056
1.246524;3.2281;-0.2407;0.2975;3.251
1.252480;0.9345;0.0240;0.2789;0.975
1.257429;0.0740;-0.0507;0.3416;0.353
1.262397;0.0416;-0.2270;0.3072;0.384
1.267446;0.0545;-0.3213;0.0716;0.334
1.270567;-0.0516;-0.3623;-0.2196;0.427
1.275348;-0.0052;-0.3317;-0.4666;0.573
1.280517;0.0529;-0.2868;-0.7274;0.784
1.285994;0.1936;-0.2229;-0.8216;0.873
1.292969;0.2363;-0.1451;-0.8078;0.854
1.295388;0.2389;-0.0913;-0.7887;0.829
1.299694;0.1753;-0.0567;-0.6931;0.717
1.305670;0.1007;0.0016;-0.6137;0.622
1.310483;0.1009;0.0382;-0.4364;0.450
1.315778;0.0658;0.0081;-0.2822;0.290
1.321228;0.0099;0.0591;-0.0678;0.090
1.325841;-0.0313;0.0406;0.1288;0.139
1.331437;-0.1052;0.0792;0.2984;0.326
1.334301;-0.1477;0.0863;0.4464;0.478
1.339983;-0.1853;0.0790;0.5207;0.558
1.345362;-0.2561;0.0763;0.5458;0.608
1.350533;-0.2411;0.0781;0.5434;0.600
1.356692;-0.1836;0.0679;0.4613;0.501
1.367817;-0.1482;0.0838;0.3903;0.426
1.369469;-0.1773;0.0447;0.3015;0.353
1.370080;-0.1543;0.0440;0.2755;0.319
1.375247;-0.1365;0.0241;0.2954;0.326
1.392001;-0.1024;-0.0170;0.2848;0.303
1.393487;-0.1354;-0.0247;0.2821;0.314
1.394764;-0.1494;-0.0490;0.2440;0.290
1.395492;-0.1826;-0.0447;0.1518;0.242
1.400827;-0.1874;-0.0284;0.0294;0.192
1.404603;-0.1259;-0.0479;-0.0876;0.161
1.409310;-0.1386;-0.0054;-0.1829;0.230
1.413431;-0.1180;0.0179;-0.2686;0.294
1.420293;-0.0766;0.0316;-0.3116;0.322
1.425160;-0.0497;0.0620;-0.3384;0.348
1.428287;-0.0302;0.0543;-0.3350;0.341
1.435168;-0.0109;0.0562;-0.3015;0.307
1.439793;0.0297;0.0488;-0.3070;0.312
1.445199;0.0605;0.0581;-0.2772;0.290
1.448478;0.0628;0.0840;-0.1959;0.222
1.453929;0.1006;0.0861;-0.1846;0.227
1.463517;0.1218;0.0858;-0.1191;0.191
1.470772;0.1262;0.0475;-0.0852;0.159
1.471419;0.1306;0.0666;-0.0066;0.147
1.473920;0.1400;0.0285;-0.0045;0.143
1.479960;0.1350;-0.0021;0.0570;0.147
1.485940;0.1728;0.0055;0.1205;0.211
1.488910;0.1773;-0.0203;0.1481;0.232
1.493249;0.2056;0.0017;0.1471;0.253
1.499924;0.1981;-0.0028;0.1512;0.249
1.505159;0.2075;-0.0072;0.1413;0.251
1.508787;0.2003;-0.0378;0.1056;0.229
1.513022;0.1860;-0.0301;0.1178;0.222
1.519571;0.1625;-0.0652;0.0777;0.192
1.524668;0.1108;-0.0383;0.0879;0.147
1.528845;0.0810;-0.0782;0.0744;0.135
1.532520;0.0514;-0.0536;0.0681;0.101
1.540324;0.0198;-0.0885;0.0595;0.108
1.548042;0.0003;-0.1327;0.0509;0.142
1.549022;0.0237;-0.1314;0.0517;0.143
1.553692;-0.0148;-0.1229;0.0548;0.135
1.558063;0.0301;-0.1335;0.0437;0.144
1.562630;0.0108;-0.1107;0.0372;0.117
1.567966;0.0462;-0.1071;0.0330;0.121
1.572473;0.0364;-0.0632;0.0599;0.094
1.577789;0.0480;-0.0671;0.0389;0.091
1.582309;0.0714;-0.0757;0.0230;0.107
1.587806;0.1043;-0.0701;0.0168;0.127
1.594117;0.0491;-0.0549;0.0106;0.074
1.600302;0.0514;-0.0471;0.0259;0.074
1.604701;0.0227;-0.0013;0.0126;0.026
1.607427;-0.0366;-0.0153;0.0089;0.041
1.613512;-0.0290;-0.0315;0.0266;0.050
1.619791;-0.0595;-0.0357;0.0346;0.078
1.623295;-0.0734;-0.0208;0.0021;0.076
1.628177;-0.0920;-0.0370;0.0149;0.100
1.632107;-0.1129;-0.0055;-0.0199;0.115
1.640034;-0.0625;0.0067;0.0121;0.064
1.647472;-0.0505;0.0284;0.0034;0.058
1.648374;-0.0173;0.0260;0.0423;0.053
1.656269;-0.0198;0.0095;0.0051;0.023
1.659359;-0.0294;0.0192;0.0181;0.040
1.664154;-0.0816;0.0335;0.0003;0.088
1.666814;-0.0432;0.0002;-0.0055;0.044
1.672024;-0.0716;0.0194;-0.0229;0.078
1.677894;-0.0737;0.0290;-0.0068;0.080
1.683979;-0.0853;0.0337;-0.0407;0.100
1.688636;-0.1041;0.0478;-0.0649;0.132
1.692450;-0.1467;0.0500;-0.0603;0.166
1.697793;-0.1391;0.0806;-0.0795;0.179
1.702729;-0.1367;0.0920;-0.0345;0.168
1.707993;-0.1464;0.1103;-0.0040;0.183
1.712277;-0.1301;0.1048;0.0191;0.168
1.718143;-0.1544;0.0946;0.0042;0.181
1.722489;-0.1599;0.1556;0.0252;0.224
1.727474;-0.1534;0.1353;0.0201;0.206
1.731635;-0.1639;0.1199;0.0366;0.206
1.738901;-0.1957;0.1355;0.0414;0.242
1.747672;-0.1420;0.1580;0.0465;0.217
1.748688;-0.1599;0.1328;0.0137;0.208
1.751523;-0.1257;0.0958;0.0362;0.162
1.759531;-0.1226;0.0829;0.0015;0.148
1.763196;-0.1195;0.0630;-0.0352;0.140
1.767454;-0.1117;0.0290;-0.0549;0.128
1.770561;-0.0969;0.0237;-0.0459;0.110
1.777050;-0.0679;0.0019;-0.1012;0.122
1.784582;-0.0677;-0.0362;-0.1041;0.129
1.786719;-0.0531;-0.0313;-0.1524;0.164
1.791494;-0.0124;-0.0311;-0.1696;0.173
1.796989;0.0328;-0.0641;-0.1874;0.201
1.802732;0.0375;-0.0468;-0.2150;0.223
1.808634;0.0898;-0.0391;-0.1833;0.208
1.811154;0.1254;-0.0195;-0.2022;0.239
1.817465;0.1964;-0.0451;-0.1882;0.276
1.823047;0.2007;-0.0253;-0.1580;0.257
1.827187;0.2170;-0.0389;-0.1520;0.268
1.830582;0.2336;-0.0238;-0.0963;0.254
1.837431;0.2479;-0.0160;-0.1054;0.270
1.842781;0.2623;-0.0295;-0.0882;0.278
1.847428;0.2579;-0.0216;-0.0998;0.277
1.851434;0.2893;-0.0208;-0.0710;0.299
1.857637;0.2400;-0.0248;-0.1114;0.266
1.865987;0.2769;-0.0025;-0.1136;0.299
1.867997;0.2565;0.0006;-0.1160;0.281
1.870202;0.2507;-0.0153;-0.1234;0.280
1.892940;0.2428;-0.0168;-0.1049;0.265
1.894265;0.2328;-0.0063;-0.0817;0.247
1.894879;0.2230;-0.0292;-0.0540;0.231
1.895868;0.2277;-0.0233;-0.0125;0.229
1.896362;0.2134;-0.0176;0.0195;0.215
1.901244;0.1828;-0.0546;0.0157;0.191
1.906116;0.1310;-0.0083;0.0548;0.142
1.910914;0.1367;-0.0313;0.0537;0.150
1.916302;0.1352;0.0053;0.0811;0.158
1.921726;0.0435;0.0177;0.0779;0.091
1.927522;0.0261;0.0134;0.0799;0.085
1.929523;0.0038;0.0446;0.1108;0.119
1.935657;-0.0257;0.0565;0.1037;0.121
1.940464;-0.0363;0.0753;0.1612;0.182
1.947991;-0.1751;0.0963;0.1452;0.247
1.950599;-0.1114;0.0932;0.1249;0.192
1.956956;0.0111;0.0854;0.1219;0.149
1.963977;-0.0479;0.0799;0.1120;0.146
1.970987;-0.0901;0.0768;0.1216;0.170
1.971680;-0.5390;0.1163;0.1767;0.579
1.976192;0.1346;0.0177;0.0345;0.140
1.981602;0.1953;0.0245;0.0598;0.206
1.984484;-0.0415;0.0739;0.0469;0.097
1.989328;-0.2245;0.0991;0.0532;0.251
1.996640;-0.9324;0.1739;0.0857;0.952
2.001465;-0.3291;0.0676;0.0137;0.336
2.004956;0.2749;0.0239;-0.0650;0.284
2.009454;0.2810;0.0519;-0.0506;0.290
2.015729;-0.0480;0.1296;-0.0579;0.150
2.022023;-0.2967;0.1591;-0.0915;0.349
2.025987;-1.0891;0.2476;-0.0490;1.118
2.029465;-0.2894;0.0981;-0.1448;0.338
2.035310;0.0363;0.0495;-0.1166;0.132
2.039987;0.0627;0.0727;-0.1506;0.179
2.045483;0.2814;0.0862;-0.1085;0.314
2.049885;0.1448;0.1068;-0.1480;0.233
2.057079;-0.6070;0.1937;-0.1996;0.668
2.065594;0.0221;0.0782;-0.2512;0.264
2.066484;-0.2565;0.0848;-0.2840;0.392
2.068818;0.2514;0.0180;-0.3007;0.392
2.074280;0.1999;0.0729;-0.2657;0.340
2.082109;-0.0795;0.1204;-0.3244;0.355
2.085478;-0.2622;0.1344;-0.3242;0.438
2.088573;-0.9366;0.1697;-0.4128;1.037
2.095027;-0.1284;0.0221;-0.3877;0.409
2.100361;0.2297;-0.0410;-0.3421;0.414
2.105092;0.2459;0.0129;-0.2952;0.384
2.108452;0.4214;0.0189;-0.2160;0.474
2.114100;0.4086;0.0156;-0.2093;0.459
2.120650;0.1967;0.0361;-0.1412;0.245
2.125929;0.1006;0.0400;-0.1620;0.195
2.128552;0.0742;-0.0226;-0.1165;0.140
2.133961;0.0693;-0.0515;-0.0928;0.127
2.138970;0.0477;-0.0752;-0.0649;0.110
2.147706;0.1712;-0.1059;-0.0300;0.203
2.148600;0.1987;-0.1126;0.0119;0.229
2.154080;0.2117;-0.1098;0.0369;0.241
2.158714;0.2010;-0.1118;0.0644;0.239
2.164235;0.2021;-0.0924;0.0350;0.225
2.168535;0.1556;-0.0662;0.0630;0.180
2.172676;0.1238;-0.0710;0.0579;0.154
2.179614;0.0708;-0.0474;0.0674;0.109
2.184887;0.0157;-0.0549;0.0936;0.110
2.188359;-0.0295;-0.0243;0.1009;0.108
2.193718;-0.0885;-0.0344;0.1224;0.155
2.200319;-0.1306;-0.0729;0.1392;0.204
2.204478;-0.1441;-0.0518;0.0894;0.177
2.208821;-0.1956;-0.0617;0.0874;0.223
2.212993;-0.2064;-0.0572;0.0830;0.230
2.219900;-0.2006;-0.0243;0.0905;0.221
2.224181;-0.1641;-0.0486;0.0409;0.176
2.228512;-0.1804;-0.0465;0.0271;0.188
2.233018;-0.1705;-0.0184;0.0275;0.174
2.239806;-0.2394;-0.0189;0.0184;0.241
2.244781;-1.4214;0.1301;0.0355;1.428
2.247637;-1.2262;-0.0048;-0.0781;1.229
2.253457;-0.1894;-0.1648;0.0258;0.252
2.259769;0.0984;-0.1834;0.0817;0.224
2.267885;0.0943;-0.1758;0.0828;0.216
2.269206;0.0879;-0.1469;0.0869;0.192
2.271977;0.0196;-0.1374;0.0651;0.153
2.291873;-0.0078;-0.1494;0.0512;0.158
2.293156;0.0031;-0.1756;0.0401;0.180
2.293561;-0.0599;-0.1875;0.0294;0.199
2.293895;-0.0561;-0.1874;0.0597;0.205
2.297711;-0.0264;-0.2159;0.0735;0.230
2.303518;-0.0804;-0.2301;0.0187;0.244
2.307753;-0.0677;-0.2631;0.0193;0.272
2.312034;-0.0054;-0.2817;-0.0036;0.282
2.317442;0.0278;-0.3025;-0.0405;0.306
2.322147;-0.0083;-0.2733;-0.0365;0.276
2.328581;-0.0750;-0.3133;-0.0538;0.327
2.331577;-0.0131;-0.3482;-0.0684;0.355
2.337063;-0.0423;-0.3875;-0.0450;0.392
2.341321;-0.0996;-0.4099;-0.0477;0.424
2.346560;-0.0876;-0.4416;-0.0597;0.454
2.352172;-0.0662;-0.4778;-0.0573;0.486
2.356772;-0.0119;-0.5494;-0.0546;0.552
2.365664;-0.0076;-0.5943;-0.0589;0.597
2.373881;0.0727;-0.6673;-0.0582;0.674
2.374428;-0.0068;-0.6591;-0.0855;0.665
2.380190;0.0283;-0.7342;-0.0458;0.736
2.383277;0.0515;-0.7635;-0.1083;0.773
2.388994;0.0626;-0.7903;-0.0941;0.798
2.391444;-0.0000;-0.8073;-0.1584;0.823
2.396983;-0.0931;-0.7885;-0.1675;0.811
2.404503;-0.0978;-0.7675;-0.1695;0.792
2.408584;-0.2025;-0.7467;-0.1930;0.797
2.412496;-0.0855;-0.7616;-0.1332;0.778
2.419721;-0.0267;-0.6648;-0.0955;0.672
2.423712;0.0078;-0.6494;-0.0390;0.651
2.427439;-0.0579;-0.6176;-0.0543;0.623
2.431773;0.0122;-0.6122;-0.0076;0.612
2.438222;0.0175;-0.5854;0.0150;0.586
2.443042;-0.0558;-0.5636;0.0135;0.566
2.450763;0.0637;-0.5537;-0.0048;0.557
2.451766;0.0706;-0.5368;0.0314;0.542
2.458072;0.0775;-0.4938;0.0149;0.500
2.468621;0.1915;-0.4630;0.0720;0.506
2.469530;0.2647;-0.4467;0.0576;0.522
2.471285;0.2048;-0.3641;0.1029;0.430
2.477499;0.1098;-0.3037;0.1124;0.342
2.483192;0.1108;-0.2557;0.1747;0.329
2.488646;0.2139;-0.2368;0.2253;0.391
2.491891;0.3926;-0.2372;0.2502;0.522
2.496276;0.4395;-0.2520;0.2686;0.573
2.501135;0.4793;-0.2527;0.2357;0.591
2.507681;0.3908;-0.2393;0.1612;0.486
2.511779;0.6623;-0.2808;0.1377;0.732
2.517227;1.0374;-0.2912;0.0937;1.082
2.522584;0.6860;-0.2115;0.0482;0.719
2.528232;0.3682;-0.1182;-0.0274;0.388
2.530240;0.2853;-0.1018;-0.0521;0.307
2.537288;0.2862;-0.0689;-0.0975;0.310
2.541791;0.3134;-0.0696;-0.0759;0.330
2.546462;0.3617;-0.0657;-0.0921;0.379
2.550062;0.3578;-0.0617;-0.0846;0.373
2.557011;0.3590;-0.0815;-0.1222;0.388
2.560847;0.3485;-0.0988;-0.1286;0.384
2.570992;0.3173;-0.1111;-0.0924;0.349
2.572706;0.2727;-0.1281;-0.0923;0.315
2.577927;0.2386;-0.1663;-0.0948;0.306
2.597077;0.2101;-0.1946;-0.0570;0.292
2.598214;0.1683;-0.2132;-0.0552;0.277
2.598644;0.1629;-0.1865;-0.0535;0.253
2.599116;0.1581;-0.2100;-0.0305;0.265
2.600923;0.1419;-0.2070;-0.0459;0.255
2.606096;0.1928;-0.2539;-0.0685;0.326
2.609340;0.2296;-0.2292;-0.0293;0.326
2.616055;0.2050;-0.2689;-0.0451;0.341
2.620784;0.1881;-0.2630;-0.0324;0.325
2.626682;0.1906;-0.2477;-0.0863;0.324
2.630131;0.1768;-0.2492;-0.1067;0.324
2.636753;0.1585;-0.2126;-0.0628;0.273
2.640659;0.1051;-0.2333;-0.0740;0.266
2.648836;0.0500;-0.2229;-0.0640;0.237
2.649692;-0.0475;-0.2007;-0.0519;0.213
2.656355;-0.0896;-0.2237;-0.0261;0.242
2.660944;-0.1575;-0.1705;0.0112;0.232
2.665602;-0.2369;-0.1484;0.0143;0.280
2.670078;-0.3087;-0.1360;0.0526;0.341
2.676835;-0.3324;-0.0760;0.0378;0.343
2.680420;-0.2918;-0.0782;0.0725;0.311
2.685588;-0.8769;0.0741;0.0043;0.880
2.689541;-1.4521;0.0995;-0.1350;1.462
2.695021;-1.0262;-0.0297;-0.0454;1.028
