time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
5.400635;0.4257;-3.6930;-1.3109;3.942
5.406244;0.3982;-3.6584;-1.3830;3.931
5.411584;0.4125;-3.6186;-1.5242;3.948
5.414762;0.4395;-3.5473;-1.5217;3.885
5.420286;0.4383;-3.3968;-1.4494;3.719
5.425827;0.4399;-3.2532;-1.2233;3.503
5.430949;0.4728;-3.1071;-1.0268;3.306
5.433928;0.5086;-2.9754;-0.7976;3.122
5.439994;0.5547;-2.8509;-0.5711;2.960
5.447749;0.5494;-2.6190;-0.4527;2.714
5.449785;0.5045;-2.4279;-0.3222;2.501
5.453862;0.4013;-2.1894;-0.2012;2.235
5.459903;0.3303;-1.9727;-0.0700;2.001
5.464830;0.3291;-1.7754;-0.0153;1.806
5.470888;0.1957;-1.4967;-0.0971;1.513
5.473976;0.2960;-1.1768;-0.1766;1.226
5.487984;0.6594;-0.9593;0.0808;1.167
5.489389;0.7449;-1.0220;0.9762;1.598
5.490335;0.5679;-0.9273;1.0930;1.542
5.494060;0.1326;-0.5486;0.6755;0.880
5.506076;-0.1323;-0.0292;-0.0531;0.146
5.507516;-0.1008;0.4349;-0.5154;0.682
5.509718;0.0080;0.8246;-0.5354;0.983
5.514728;0.0801;1.1566;-0.2688;1.190
5.519542;0.1013;1.3784;0.1387;1.389
5.525251;0.1414;1.5782;0.5345;1.672
5.531139;0.2095;1.8469;0.8472;2.043
5.533405;0.2869;2.1150;1.0530;2.380
5.539636;0.3112;2.4448;1.1977;2.740
5.543938;0.2468;2.7666;1.3003;3.067
5.548248;0.1717;3.1788;1.3991;3.477
5.553000;0.1814;3.6381;1.4390;3.917
5.559007;0.2851;4.0346;1.4677;4.303
5.564160;0.3208;4.4186;1.4035;4.647
5.569261;0.3898;4.8332;1.3566;5.035
5.573219;0.5262;5.1396;1.4008;5.353
5.577866;0.6139;5.3830;1.3763;5.590
5.584991;0.6779;5.5828;1.2449;5.760
5.587741;0.6757;5.6838;1.1024;5.829
5.592762;0.5023;5.7363;1.0785;5.858
5.599978;0.2748;5.6876;1.2215;5.824
5.603959;-0.0079;5.3175;1.4245;5.505
5.608916;-0.4160;4.7199;1.4366;4.951
5.615941;-0.7301;4.0481;1.2887;4.310
5.618053;-0.7400;3.3382;1.0427;3.575
5.623953;-0.6446;2.6073;0.8081;2.805
5.631083;-0.4726;1.9225;0.5702;2.060
5.633139;-0.3721;1.2454;0.3166;1.338
5.638452;-0.3724;0.6073;0.0307;0.713
5.644220;-0.4835;0.0847;-0.2401;0.546
5.648488;-0.6031;-0.3701;-0.4724;0.851
5.652454;-0.7792;-0.6997;-0.6858;1.252
5.657048;-0.9499;-0.9545;-0.7513;1.542
5.664858;-1.1204;-1.1775;-0.8488;1.834
5.668258;-1.6025;-0.8448;-2.3087;2.935
5.672365;-1.9223;-0.4078;-4.7158;5.109
5.678043;-1.4807;-0.9901;-4.4901;4.831
5.683660;-0.9024;-1.6678;-3.5996;4.069
5.688542;-0.3243;-2.4394;-1.6566;2.966
5.692228;-0.0230;-3.0595;0.4788;3.097
5.702706;-0.2028;-3.4575;1.9940;3.996
5.704216;-0.5370;-3.5118;2.1511;4.153
5.708337;-1.1788;-3.6072;1.6002;4.119
5.711792;-1.2019;-3.7314;1.1157;4.076
5.719619;-0.3192;-3.4918;0.4930;3.541
5.723576;-0.0130;-3.1993;0.0012;3.199
5.727989;0.2304;-2.9495;-0.2773;2.971
5.731662;0.5338;-2.6415;-0.5111;2.743
5.736987;0.6897;-2.3950;-0.4636;2.535
5.743528;0.7850;-2.1146;-0.3444;2.282
5.748079;0.6857;-1.8078;-0.2748;1.953
5.752069;0.6555;-1.4867;-0.1965;1.637
5.756852;0.5294;-1.1373;-0.1450;1.263
5.764388;0.4411;-0.8530;-0.0501;0.962
5.768122;0.5440;-0.6627;0.0719;0.860
5.771556;0.4496;-0.3344;0.3699;0.671
5.777352;0.2843;0.0048;0.6266;0.688
5.781955;0.3757;0.3308;0.8160;0.957
5.788690;0.4817;0.6007;0.9691;1.238
5.791859;0.3691;0.8046;1.2738;1.551
5.805327;-0.0094;0.8370;1.5039;1.721
5.807080;-0.3235;1.0020;1.3651;1.724
5.808282;-0.3375;1.0749;1.0810;1.561
5.811893;-0.1052;1.0563;0.8541;1.362
5.819893;0.1473;0.9990;0.6645;1.209
5.821168;0.2416;0.9296;0.4563;1.063
5.829127;0.1586;0.8364;0.2097;0.877
5.832601;-0.0377;0.7748;-0.0711;0.779
5.836023;-0.1806;0.8427;-0.1711;0.879
5.841969;-0.2780;0.9707;-0.1572;1.022
5.848824;-0.2802;1.1348;-0.1847;1.183
5.851792;-0.2498;1.3538;-0.1531;1.385
5.855867;-0.1058;1.4891;-0.1267;1.498
5.864734;0.0224;1.5239;-0.1438;1.531
5.867035;0.0797;1.5110;-0.1035;1.517
5.871680;0.1138;1.6009;-0.1419;1.611
5.875546;0.0526;1.6642;-0.1870;1.676
5.882603;0.0992;1.6628;-0.2122;1.679
5.887303;0.1774;1.5773;-0.1788;1.597
5.891742;0.2324;1.5154;-0.1486;1.540
5.895951;0.2261;1.3955;-0.1476;1.421
5.905480;0.2593;1.2944;-0.1328;1.327
5.906847;0.2102;1.1212;-0.1930;1.157
5.912244;0.1819;0.9478;-0.2278;0.992
5.922440;0.1049;0.7601;-0.2764;0.816
5.924258;0.0151;0.5583;-0.2768;0.623
5.927043;-0.0706;0.3617;-0.3161;0.486
5.931635;-0.0994;0.1707;-0.2703;0.335
5.935317;-0.0735;-0.0555;-0.2979;0.312
5.941453;-0.0764;-0.2878;-0.2438;0.385
5.948452;-0.0672;-0.5598;-0.1583;0.586
5.952210;-0.1468;-0.7303;-0.0700;0.748
5.955155;-0.2359;-0.9096;-0.0816;0.943
5.960053;-0.3449;-0.9899;-0.1791;1.063
5.966181;-0.3351;-0.9998;-0.2573;1.085
5.971406;-0.3429;-0.9920;-0.2830;1.087
5.975191;-0.2919;-0.8924;-0.2490;0.971
5.987715;-0.2895;-0.7491;-0.1693;0.821
5.988963;-0.2492;-0.6223;0.0621;0.673
5.989992;-0.0819;-0.4811;0.2286;0.539
5.994877;-0.0983;-0.3235;0.3091;0.458
6.002992;-0.0201;-0.1973;0.2825;0.345
6.006308;0.0116;-0.0835;0.2466;0.261
6.011392;0.1381;-0.0919;0.1849;0.248
6.015155;-0.0881;0.0215;0.1881;0.209
6.020516;0.0628;-0.0687;0.0624;0.112
6.026364;0.0070;-0.1278;0.0446;0.136
6.031872;-0.1265;-0.1057;0.0893;0.188
6.034697;-0.2811;0.0047;0.0723;0.290
6.040863;-0.2538;0.0406;0.0391;0.260
6.045760;-0.2046;0.1241;-0.0222;0.240
6.051217;-0.2294;0.1836;-0.0163;0.294
6.054916;-0.2180;0.2572;0.0163;0.338
6.059704;-0.2085;0.2827;-0.0226;0.352
6.066781;-0.2440;0.3463;0.0082;0.424
6.072012;-0.3602;0.3426;0.0206;0.498
6.074343;-0.4354;0.3959;-0.0450;0.590
6.082509;-0.4793;0.5015;-0.0617;0.696
6.085386;-0.3817;0.6160;-0.0775;0.729
6.091818;-0.2548;0.6941;-0.1088;0.747
6.094975;-0.1173;0.7573;-0.1225;0.776
6.105792;-0.1251;0.8131;-0.1882;0.844
6.107605;-0.1426;0.8279;-0.1888;0.861
6.110148;-0.1459;0.7661;-0.1748;0.799
6.125523;-0.1404;0.7069;-0.1202;0.731
6.127558;-0.1838;0.6741;-0.0274;0.699
6.128500;-0.2282;0.5794;0.0938;0.630
6.130795;-0.2543;0.4681;0.1838;0.564
6.133862;-0.3408;0.3523;0.2927;0.571
6.140005;-0.4157;0.2080;0.3536;0.584
6.144938;-0.4427;0.1550;0.3682;0.596
6.149667;-0.4049;0.0617;0.4446;0.605
6.153734;-0.4124;0.0187;0.4919;0.642
6.159872;-0.3834;-0.0408;0.4142;0.566
6.165921;-0.3535;-0.1002;0.3890;0.535
6.169346;-0.3754;-0.1430;0.4599;0.611
6.173437;-0.2954;-0.0978;0.5676;0.647
6.178422;-0.2617;-0.0296;0.6005;0.656
6.184267;-0.2028;0.0494;0.5448;0.583
6.188376;-0.1811;0.0891;0.3601;0.413
6.194156;-0.2116;0.1162;0.1436;0.281
6.202982;-0.2228;0.0975;-0.0362;0.246
6.205131;-0.1742;0.0743;-0.1348;0.232
6.209997;-0.1401;-0.0156;-0.1384;0.198
6.213257;-0.1251;-0.0524;-0.0332;0.140
6.220260;-0.0981;-0.1173;0.1185;0.193
6.224717;-0.1553;-0.1650;0.1997;0.302
6.229790;-0.3375;-0.2123;0.2251;0.458
6.233567;-0.5571;-0.2686;0.1586;0.638
6.240718;-0.5821;-0.3052;0.1083;0.666
6.244030;-0.5204;-0.3558;0.0768;0.635
6.249457;-0.3719;-0.3895;0.0383;0.540
6.253754;-0.1934;-0.3322;-0.0240;0.385
6.260273;0.0178;-0.2058;-0.0715;0.219
6.263470;0.2195;-0.0603;-0.1858;0.294
6.267900;0.3571;0.0775;-0.2256;0.429
6.273285;0.4331;0.0955;-0.2125;0.492
6.278602;0.4094;0.0799;-0.1539;0.445
6.287981;0.3291;0.0761;-0.0903;0.350
6.289312;0.2739;0.0624;0.0667;0.289
6.292816;0.2434;-0.0207;0.1449;0.284
6.309624;0.2082;-0.0943;0.1901;0.297
6.312240;0.1596;-0.1692;0.1579;0.281
6.312896;0.1203;-0.2055;0.1264;0.270
6.313838;0.0997;-0.1940;0.0788;0.232
6.318054;0.1646;-0.2041;0.0364;0.265
6.324620;0.2814;-0.1499;-0.0343;0.321
6.328890;0.3696;-0.0368;-0.0902;0.382
6.332699;0.4796;0.1298;-0.0722;0.502
6.337628;0.5523;0.3066;-0.1464;0.648
6.343346;0.5359;0.4460;-0.1250;0.708
6.349345;0.4833;0.5220;-0.0815;0.716
6.352361;0.4303;0.5282;0.0050;0.681
6.357169;0.5216;0.5551;0.2009;0.788
6.363480;0.5999;0.5408;0.3891;0.896
6.367480;0.4610;0.4644;0.4483;0.793
6.372026;0.2967;0.3337;0.3340;0.558
6.377175;0.1631;0.2466;0.3706;0.474
6.387962;-0.0721;0.2791;0.3974;0.491
6.389359;-0.2218;0.2354;0.5263;0.618
6.391933;-0.2854;0.2089;0.5597;0.662
6.397234;-0.3964;0.1970;0.3248;0.549
6.406694;-0.2832;0.1855;0.1394;0.366
6.408564;-0.1294;0.1743;-0.0758;0.230
6.411830;-0.2524;0.1706;-0.1685;0.348
6.416806;-0.4001;0.2168;-0.1563;0.481
6.424210;-0.5295;0.3197;-0.0377;0.620
6.427935;-0.7998;0.3530;-0.0913;0.879
6.433407;-1.0178;0.3529;-0.2091;1.097
6.436533;-1.0890;0.3172;-0.0673;1.136
6.443339;-1.1147;0.2581;0.0260;1.144
6.448422;-1.0219;0.2184;0.1663;1.058
6.451879;-0.8974;0.1907;0.2825;0.960
6.456347;-0.7605;0.2009;0.4464;0.904
6.462997;-0.6403;0.2271;0.6416;0.934
6.466999;-0.5443;0.3259;0.8425;1.055
6.471659;-0.4100;0.3804;0.9612;1.112
6.476258;-0.1231;0.4383;0.9080;1.016
6.483420;0.1382;0.4832;0.8527;0.990
6.487967;0.4413;0.5103;0.7400;1.001
6.492064;0.6539;0.4679;0.4512;0.922
6.496368;0.6837;0.4445;0.2391;0.850
6.507069;0.6698;0.4354;-0.1709;0.817
6.508406;0.6289;0.4433;-0.8588;1.153
6.511531;0.5635;0.4166;-1.5462;1.698
6.524736;0.5335;0.3152;-2.1227;2.211
6.526254;0.5339;0.2588;-2.3591;2.433
6.527138;0.5973;0.0957;-2.5545;2.625
6.533370;0.6771;-0.0706;-2.5821;2.670
6.537286;0.8133;-0.2116;-2.2575;2.409
6.541861;1.0198;-0.3370;-1.8960;2.179
6.548785;1.0691;-0.4614;-1.6240;1.998
6.551965;1.0668;-0.5034;-1.3647;1.804
6.555583;1.0633;-0.5375;-1.1870;1.682
6.561672;0.8310;-0.5422;-0.9087;1.345
6.566570;0.5972;-0.5178;-0.6367;1.015
6.570335;0.4310;-0.5361;-0.3610;0.777
6.575493;0.2963;-0.5353;-0.1790;0.637
6.580464;0.0733;-0.4794;0.0008;0.485
6.586884;-0.1641;-0.4045;0.1568;0.464
6.590118;-0.4790;-0.3945;0.2728;0.678
6.596251;-0.6780;-0.4706;0.4182;0.925
6.608253;-0.7307;-0.6018;0.5289;1.084
6.609743;-0.7409;-0.6828;0.5115;1.130
6.611808;-0.7258;-0.7375;0.5262;1.161
6.627729;-0.7527;-0.8114;0.5254;1.225
6.629562;-0.7570;-0.7970;0.5309;1.221
6.630302;-0.6137;-0.7566;0.5310;1.110
6.631929;-0.4034;-0.6427;0.5281;0.925
6.636444;-0.1465;-0.4267;0.4697;0.651
6.640962;0.0576;-0.2139;0.4296;0.483
6.647213;0.1714;0.0005;0.3620;0.401
6.650995;0.2960;0.1378;0.2714;0.425
6.654915;0.4343;0.2411;0.0738;0.502
6.660777;0.5219;0.3032;-0.0084;0.604
6.666305;0.5038;0.3077;-0.0711;0.595
6.669837;0.2289;0.3504;-0.0788;0.426
6.674804;0.0291;0.3331;-0.0865;0.345
6.680498;-0.1011;0.2945;-0.0585;0.317
6.686264;-0.1859;0.1912;-0.0591;0.273
6.690375;-0.3457;0.1478;0.1106;0.392
6.694673;-0.5329;0.0516;0.4341;0.689
6.706788;-0.5990;-0.0140;0.6609;0.892
6.707973;-0.6067;-0.0323;0.8032;1.007
6.710162;-0.6398;-0.0583;0.9592;1.154
6.714391;-0.7004;0.0037;0.9806;1.205
6.723872;-0.6687;0.0579;0.8936;1.118
6.725587;-0.5827;0.0996;0.7602;0.963
6.731647;-0.4921;0.2055;0.5969;0.800
6.734999;-0.4544;0.2585;0.4177;0.669
6.740181;-0.4218;0.4167;0.2124;0.630
6.745549;-0.3655;0.5531;0.0531;0.665
6.750174;-0.1798;0.7085;-0.0488;0.733
6.754060;0.0158;0.7609;-0.1820;0.783
6.760007;0.2071;0.7872;-0.2676;0.857
6.766806;0.3584;0.7513;-0.3943;0.921
6.770068;0.4702;0.7397;-0.4596;0.990
6.773812;0.4896;0.6829;-0.4876;0.971
6.778711;0.3737;0.6836;-0.3772;0.866
6.783808;0.2348;0.6964;-0.2362;0.772
6.788593;0.0444;0.7090;-0.0070;0.710
6.793822;-0.2145;0.7119;0.2919;0.799
6.808184;-0.4060;0.6045;0.5505;0.913
6.809963;-0.4610;0.4204;0.6853;0.927
6.810716;-0.3102;0.1956;0.7135;0.802
6.813930;-0.1666;-0.0101;0.5893;0.612
6.827348;-0.5027;-0.0910;0.3743;0.633
6.828708;-0.5799;-0.1739;-0.0036;0.605
6.830805;-0.2880;-0.2918;-0.5284;0.669
6.834455;0.0532;-0.4445;-0.9309;1.033
6.839806;0.4542;-0.5817;-1.2307;1.435
6.845129;0.8014;-0.6461;-1.3036;1.661
6.850097;0.8467;-0.6044;-1.2527;1.628
6.853564;0.7911;-0.5118;-1.2285;1.548
6.859445;0.2701;-0.2539;-0.8232;0.903
6.864831;-0.0372;0.0206;-0.3568;0.359
6.869371;-0.2222;0.1607;-0.0987;0.291
6.873089;-0.3523;0.0829;0.1310;0.385
6.878710;-0.3442;-0.0525;0.3232;0.475
6.887353;-0.4062;-0.1546;0.4518;0.627
6.889512;-0.4119;-0.1947;0.4836;0.664
6.893394;-0.7450;-0.1538;0.4018;0.860
6.902636;-1.0905;-0.1609;0.3884;1.169
6.904265;-0.6033;-0.2566;0.2614;0.706
6.910170;-0.1059;-0.3524;0.0586;0.373
6.912724;0.3211;-0.3284;-0.1488;0.483
6.919841;0.6259;-0.2326;-0.3204;0.741
6.923977;0.7897;-0.0889;-0.4064;0.893
6.928925;0.8994;0.0763;-0.4427;1.005
6.934911;1.1158;0.1265;-0.4437;1.207
6.938934;0.7950;0.2653;-0.4763;0.964
6.945525;0.3651;0.3681;-0.3611;0.632
6.950713;0.1512;0.3944;-0.2008;0.468
6.952925;0.2084;0.4132;-0.0571;0.466
6.957784;0.2857;0.3744;-0.0064;0.471
6.964735;0.4024;0.3618;0.0156;0.541
6.969370;0.4937;0.3037;0.1168;0.591
6.973344;0.5549;0.2310;0.1894;0.630
6.977633;0.4952;0.2276;0.3699;0.659
6.989009;0.3835;0.1092;0.5317;0.665
6.990010;0.2412;0.1077;0.6486;0.700
6.992344;0.0609;0.0702;0.7566;0.762
6.997769;-0.0354;0.0445;0.7502;0.752
7.007636;-0.0139;0.0951;0.6987;0.705
7.009359;0.4009;0.1770;0.1705;0.470
7.012162;0.4006;0.2493;0.2115;0.517
7.018116;0.5630;0.3475;0.4585;0.805
7.023722;0.8959;0.4090;1.1874;1.543
7.028192;0.4053;0.4936;0.8813;1.088
7.035487;0.0071;0.5036;0.8663;1.002
7.036978;-0.2047;0.4558;0.6445;0.816
7.043831;-0.0939;0.4631;0.2155;0.519
7.048359;0.0476;0.4106;0.0043;0.413
7.052422;0.1835;0.4238;-1.5103;1.579
7.057981;0.1280;0.2010;-1.2557;1.278
7.063999;-0.3025;-0.0761;-0.8738;0.928
7.067964;-0.5223;-0.2402;-0.4260;0.716
7.071736;-0.5180;-0.3249;-0.2639;0.666
7.076860;-0.4531;-0.3924;-0.4352;0.741
7.081651;-0.3157;-0.4187;-0.3515;0.631
7.089153;-0.1743;-0.4327;-0.1657;0.495
7.092239;-0.0837;-0.4274;0.0195;0.436
7.096596;-0.0795;-0.4054;0.2666;0.492
7.103032;-0.0756;-0.4865;0.5141;0.712
7.107700;-0.0505;-0.5391;0.7052;0.889
7.111461;-0.0594;-0.5513;0.7058;0.898
7.117572;-0.0979;-0.4706;0.5570;0.736
7.123404;-0.2456;-0.4258;0.2197;0.538
7.127676;-0.2324;-0.3905;-0.1628;0.483
7.131451;-0.0894;-0.4194;-0.5194;0.674
7.136614;0.2101;-0.5244;-0.7713;0.956
7.142852;0.4804;-0.6386;-0.8420;1.161
7.147801;0.4226;-0.5563;-0.6765;0.972
7.151730;0.2691;-0.5576;-0.5382;0.820
7.156011;-0.0062;-0.5588;-0.4244;0.702
7.162869;-0.1356;-0.4643;-0.1288;0.501
7.168378;-0.2698;-0.4205;0.1983;0.538
7.171605;-0.2939;-0.3245;0.5933;0.737
7.176229;-0.1434;-0.1718;0.8150;0.845
7.181419;0.0291;-0.0296;0.8591;0.860
7.186833;-0.1069;0.1548;0.9485;0.967
7.191382;-0.2938;0.4026;1.4760;1.558
7.196066;-0.4244;0.4340;1.2645;1.403
7.208286;-0.4919;0.4243;0.8109;1.039
7.209662;-0.4172;0.3764;0.1239;0.575
7.212120;-0.1952;0.3624;-0.3815;0.561
7.216040;-0.0021;0.3345;-0.5911;0.679
7.229335;0.1146;0.2427;-0.6829;0.734
7.230945;0.1674;0.2712;-0.5637;0.647
7.232916;0.1610;0.1854;-0.5374;0.591
7.237954;0.1338;0.0237;-0.4627;0.482
7.241695;0.1457;0.0609;-0.3031;0.342
7.246775;0.0578;0.1126;-0.1873;0.226
7.251950;0.0491;0.2289;-0.0911;0.251
7.255460;-0.0216;0.3211;-0.0068;0.322
7.261820;-0.1233;0.4345;0.0012;0.452
7.266375;-0.2229;0.6672;0.2945;0.763
7.271803;-0.1332;0.5767;-0.0171;0.592
7.275095;-0.0719;0.4648;-0.2258;0.522
7.281682;0.0259;0.4105;-0.3270;0.525
7.289873;0.0934;0.2417;-0.5461;0.604
7.291267;0.1665;0.1332;-0.6083;0.645
7.295036;0.1756;0.0610;-0.4564;0.493
7.304590;0.1493;0.0081;-0.1952;0.246
7.306824;0.0418;-0.0542;0.0394;0.079
7.310768;-0.0635;-0.0878;0.2285;0.253
7.315537;-0.0807;-0.1455;0.3390;0.378
7.322438;-0.0621;-0.1457;0.3876;0.419
7.326554;-0.0648;-0.1127;0.3814;0.403
7.332687;-0.0624;-0.0558;0.3349;0.345
7.335465;-0.1222;-0.0541;0.2290;0.265
7.342877;-0.1870;0.0001;0.0229;0.188
7.345960;-0.2173;0.0516;-0.2315;0.322
7.351587;-0.1817;0.0911;-0.4654;0.508
7.355534;-0.0709;0.0449;-0.5675;0.574
7.361877;0.0650;0.0469;-0.5792;0.585
7.365345;0.1550;0.0276;-0.5298;0.553
7.371315;0.1951;0.0229;-0.4149;0.459
7.375511;0.1995;-0.0125;-0.2965;0.358
7.380112;0.1114;-0.0239;-0.1439;0.184
7.393245;-0.0167;-0.0564;0.0194;0.062
7.394970;0.0127;-0.0746;0.1483;0.167
7.395699;0.0037;-0.0713;0.2291;0.240
7.412793;0.0942;-0.0941;0.1146;0.176
7.413888;0.0843;-0.0861;0.1914;0.226
7.414283;0.0747;-0.1328;0.2560;0.298
7.414694;0.0990;-0.1222;0.1754;0.236
7.420114;0.0089;-0.1474;0.0742;0.165
7.425430;-0.0665;-0.1532;0.0139;0.168
7.430408;-0.0631;-0.1731;-0.0226;0.186
7.435250;-0.0792;-0.1452;-0.0495;0.173
7.439976;-0.0738;-0.0511;-0.0264;0.094
7.445710;-0.0020;-0.0290;0.0062;0.030
7.452202;0.0074;0.0996;0.0483;0.111
7.453805;0.0098;0.1367;0.0360;0.142
7.459804;0.0384;0.1711;0.0337;0.179
7.464938;-0.0018;0.1765;0.1244;0.216
7.469929;0.0250;0.1937;0.1743;0.262
7.473586;-0.0385;0.2153;0.2409;0.325
7.479567;-0.1830;0.4240;0.7617;0.891
7.490374;-0.2131;0.3387;0.6378;0.753
7.491689;-0.1507;0.1400;0.4775;0.520
7.493625;-0.1125;0.0213;0.3091;0.330
7.499426;-0.1222;0.0082;0.1346;0.182
7.505779;-0.1299;-0.0355;-0.0627;0.149
7.509236;-0.1045;-0.0264;-0.1523;0.187
7.513165;-0.0413;-0.0765;-0.2252;0.241
7.519474;0.0145;-0.0310;-0.2102;0.213
7.525500;0.0178;0.0118;-0.1339;0.136
7.530632;0.0000;0.0780;-0.0893;0.119
7.534578;-0.0056;0.2172;-0.0471;0.222
7.540427;-0.0205;0.2673;-0.0266;0.269
7.544765;-0.0093;0.3003;-0.0155;0.301
7.551076;0.0112;0.2595;-0.0235;0.261
7.553586;0.0196;0.2118;-0.0052;0.213
7.560549;-0.2936;0.3354;0.3244;0.551
7.564710;-0.0918;0.1469;0.1553;0.233
7.569699;0.1514;-0.0803;0.0206;0.173
7.574005;0.2152;-0.2486;-0.0730;0.337
7.579342;0.1124;-0.3037;-0.1713;0.366
7.583550;-0.0513;-0.3011;-0.2006;0.365
7.588627;-0.0905;-0.3294;-0.0612;0.347
7.592880;-0.1439;-0.2719;-0.0726;0.316
7.599572;-0.1264;-0.1887;-0.0817;0.241
7.604817;-0.0570;-0.0871;-0.0860;0.135
7.609648;0.0165;0.0160;-0.0810;0.084
7.613245;0.0777;0.0613;-0.0667;0.119
7.618828;0.0461;0.1513;-0.0405;0.163
7.623941;0.0577;0.1527;-0.0833;0.183
7.628964;0.0505;0.1729;-0.0328;0.183
7.632731;0.0698;0.1359;0.0176;0.154
7.638581;0.0227;0.1180;0.0919;0.151
7.644781;-0.0216;0.1024;0.1899;0.217
7.648691;-0.2873;0.1628;0.3567;0.486
7.653492;-0.0451;0.0421;0.2496;0.257
7.657327;0.0480;-0.0493;0.2268;0.237
7.663570;0.1597;-0.0498;0.1024;0.196
7.669320;-0.0574;0.0636;0.1363;0.161
7.672673;-0.1357;0.1571;0.0701;0.219
7.677236;0.0145;0.0980;-0.1526;0.182
7.683228;0.1830;0.0585;-0.3123;0.367
7.688824;0.2512;0.0694;-0.4266;0.500
7.692003;0.1604;0.0639;-0.3936;0.430
7.697605;0.0566;0.1131;-0.3141;0.339
7.708615;0.0299;0.0791;-0.2026;0.220
7.709662;-0.0011;-0.0282;-0.0475;0.055
7.711949;0.0281;-0.0609;0.0421;0.079
7.716993;0.0621;-0.1598;0.1663;0.239
7.724137;0.0603;-0.1392;0.2065;0.256
7.728017;0.0019;-0.1047;0.2847;0.303
7.731605;-0.0393;-0.1109;0.3058;0.328
7.736571;-0.1373;-0.0081;0.2703;0.303
7.743433;-0.1729;0.0250;0.1570;0.235
7.748021;-0.2090;0.1076;0.0735;0.246
7.752638;-0.1951;0.1586;-0.0141;0.252
7.756554;-0.1721;0.1951;-0.1153;0.285
7.763210;-0.1760;0.2953;0.1122;0.362
7.769660;-0.1493;0.1550;-0.1326;0.253
7.772136;-0.0612;0.0019;-0.2718;0.279
7.776339;0.0599;-0.0571;-0.3397;0.350
7.781996;0.0903;-0.1581;-0.2584;0.316
7.787261;0.0998;-0.2059;-0.0571;0.236
7.791884;0.0406;-0.2200;0.0760;0.236
7.796335;-0.0063;-0.2009;0.2345;0.309
7.808084;0.0183;-0.1204;0.2901;0.315
7.809032;0.1096;-0.1263;0.3198;0.361
7.812088;0.1411;-0.0634;0.3284;0.363
7.816116;0.0874;-0.0559;0.3068;0.324
7.822306;-0.0653;0.0249;0.2645;0.274
7.827597;-0.1529;0.0361;0.1137;0.194
7.831176;-0.1688;0.0638;0.0215;0.182
7.836260;-0.1042;0.0843;-0.0680;0.150
7.843123;-0.0354;0.0358;-0.1520;0.160
7.847805;0.0280;-0.0407;-0.2145;0.220
7.852681;0.0176;-0.0950;-0.2627;0.280
7.855748;-0.0331;-0.1914;-0.3874;0.433
7.862187;-0.0091;-0.2108;-0.4904;0.534
7.866735;0.0059;-0.1846;-0.5271;0.559
7.871550;0.1144;-0.0899;-0.3760;0.403
7.875479;0.2061;0.0443;-0.1332;0.249
7.881756;0.2163;0.2126;0.0992;0.319
7.890923;0.1902;0.2820;0.2949;0.450
7.893752;0.1538;0.2485;0.4448;0.532
7.895994;0.0672;0.1509;0.5325;0.558
7.900501;-0.0313;0.0848;0.5587;0.566
7.907680;-0.1437;-0.0022;0.4975;0.518
7.911914;-0.2012;-0.0174;0.3113;0.371
7.915217;-0.1922;-0.0562;0.1789;0.268
7.921641;-0.1267;-0.0329;0.1092;0.170
7.928152;-0.1052;-0.0025;-0.0861;0.136
7.932516;-0.0556;0.0087;-0.0829;0.100
7.936831;-0.0249;0.0317;-0.0062;0.041
7.941752;0.0225;0.0710;-0.0415;0.085
7.946813;0.1584;-0.0157;-0.2787;0.321
7.952688;0.0090;0.0906;-0.3696;0.381
7.955455;-0.0322;0.2176;-0.2891;0.363
7.962058;0.0435;0.2817;-0.1691;0.331
7.967295;0.0904;0.2459;-0.1792;0.317
7.973564;0.1614;0.1442;-0.0763;0.229
